ProductID,Name,Condition,State,Price
5687,Product #5687,851630406-X,Florida,610.34
581,Product #581,705366201-2,Missouri,951.21
838,Product #838,602688716-4,California,987.29
4916,Product #4916,770805570-9,California,157.17
319,Product #319,451730366-7,Colorado,696.58
78,Product #78,842675768-5,Georgia,168.94
8819,Product #8819,703182984-4,Michigan,698.78
3170,Product #3170,344617572-5,Maryland,805.59
7920,Product #7920,516665745-4,New York,826.52
2301,Product #2301,524778152-X,Washington,953.23
6528,Product #6528,816678504-8,California,410.20
6487,Product #6487,660501110-4,Georgia,474.35
8775,Product #8775,264187837-2,North Carolina,774.48
7972,Product #7972,311943024-2,Texas,548.29
8133,Product #8133,758641435-1,Utah,273.99
3682,Product #3682,457855440-6,Connecticut,121.80
2683,Product #2683,094068052-1,Illinois,645.29
7964,Product #7964,692273192-1,California,248.35
5865,Product #5865,127503551-5,Texas,7.13
3576,Product #3576,590874861-7,Florida,999.25
3612,Product #3612,059072258-1,Florida,926.81
6738,Product #6738,325956948-0,Missouri,890.52
4271,Product #4271,261067933-5,Indiana,34.67
7181,Product #7181,550711741-1,Arizona,978.42
9073,Product #9073,946120139-7,District of Columbia,464.98
1981,Product #1981,557264354-8,Minnesota,856.38
5612,Product #5612,773017042-6,Colorado,432.25
8634,Product #8634,075814654-X,Hawaii,845.62
2208,Product #2208,297399655-4,New Mexico,364.84
3030,Product #3030,385271307-2,Colorado,697.72
2199,Product #2199,545453028-X,Kansas,351.71
5816,Product #5816,360842386-9,Massachusetts,672.83
2581,Product #2581,431827966-9,Louisiana,546.81
344,Product #344,284288837-5,Florida,453.64
8442,Product #8442,774681222-8,Illinois,804.19
9031,Product #9031,652633576-4,California,231.62
2311,Product #2311,491206777-6,New Jersey,720.14
4280,Product #4280,290652585-5,Texas,763.12
260,Product #260,293862590-1,Minnesota,836.22
2848,Product #2848,127285942-8,New York,669.83
8896,Product #8896,904095651-0,California,430.48
7783,Product #7783,386591599-X,Georgia,938.11
8969,Product #8969,549498424-9,District of Columbia,336.72
1617,Product #1617,615709299-8,New York,345.38
7740,Product #7740,035139042-1,Illinois,775.03
3892,Product #3892,599775558-4,California,286.01
359,Product #359,084668267-2,Connecticut,362.92
6329,Product #6329,880475497-4,Florida,344.75
5487,Product #5487,591126373-4,New York,634.06
1809,Product #1809,019525642-5,Texas,520.10
8306,Product #8306,284713896-X,California,534.34
3551,Product #3551,294584580-6,District of Columbia,728.76
6550,Product #6550,288456571-X,Tennessee,292.99
3293,Product #3293,860342225-7,Missouri,278.28
3988,Product #3988,954889112-3,Texas,921.92
3919,Product #3919,348378970-7,Michigan,700.36
8096,Product #8096,040104820-9,Illinois,75.68
4999,Product #4999,572431200-X,California,775.23
408,Product #408,215279893-7,Missouri,253.44
7343,Product #7343,250186706-8,Wisconsin,873.69
9514,Product #9514,299931312-8,Louisiana,923.16
7921,Product #7921,037388466-4,Georgia,318.03
6973,Product #6973,222455607-1,Texas,5.47
1011,Product #1011,050401286-X,Texas,456.90
132,Product #132,844604022-0,Maryland,431.01
3471,Product #3471,908096788-2,California,553.32
5242,Product #5242,697724395-3,California,797.90
9749,Product #9749,278838374-6,Colorado,500.76
3213,Product #3213,536156116-9,Alabama,399.57
930,Product #930,802659059-7,California,387.38
9904,Product #9904,579504813-5,California,980.41
6233,Product #6233,908865646-0,Nevada,140.56
9130,Product #9130,370028073-4,Connecticut,193.64
6895,Product #6895,872136523-7,Kentucky,769.58
6823,Product #6823,787815932-7,Ohio,133.08
7512,Product #7512,908010537-6,Florida,879.98
2023,Product #2023,935060430-2,California,528.43
8108,Product #8108,767111385-9,West Virginia,266.83
2578,Product #2578,144076822-6,Florida,703.38
3460,Product #3460,000121666-X,Massachusetts,223.47
2647,Product #2647,650297219-5,District of Columbia,634.95
9392,Product #9392,805676079-2,Virginia,92.73
6769,Product #6769,186951793-8,Pennsylvania,381.39
4140,Product #4140,426734069-2,Virginia,92.26
5273,Product #5273,214746457-0,Texas,523.47
5250,Product #5250,394643148-8,Virginia,304.33
6986,Product #6986,980439528-2,Florida,880.47
7583,Product #7583,230652230-8,Oregon,779.06
636,Product #636,770476985-5,California,939.36
512,Product #512,775191415-7,California,187.57
4249,Product #4249,449173016-4,Texas,476.76
6538,Product #6538,953485097-7,Michigan,286.47
9054,Product #9054,910760548-X,Washington,462.27
7789,Product #7789,816063985-6,Nebraska,722.99
6362,Product #6362,465372655-8,Florida,154.18
122,Product #122,520647524-6,Minnesota,769.80
1047,Product #1047,221932924-0,Georgia,416.95
5146,Product #5146,187571931-8,Virginia,465.36
7254,Product #7254,908963751-6,Texas,263.32
9029,Product #9029,729913428-4,New York,241.97
7036,Product #7036,208768828-1,Pennsylvania,598.52
6344,Product #6344,317654120-1,New Mexico,227.61
798,Product #798,419965228-0,California,258.01
8548,Product #8548,653583057-8,Florida,137.46
8549,Product #8549,940023764-2,North Carolina,16.38
5134,Product #5134,827919123-2,New York,448.94
4389,Product #4389,482388244-X,California,585.24
4541,Product #4541,454696152-9,Florida,80.58
5544,Product #5544,656275959-5,West Virginia,727.36
4208,Product #4208,680051707-0,Kentucky,835.13
9414,Product #9414,704335985-6,Florida,627.18
3473,Product #3473,381324418-0,Washington,563.04
4050,Product #4050,066227208-0,Ohio,307.62
7173,Product #7173,901368900-0,Illinois,535.18
9619,Product #9619,268328436-5,Colorado,170.95
3498,Product #3498,028080558-6,Illinois,864.68
5147,Product #5147,332341425-X,Texas,596.79
8605,Product #8605,120727159-4,Colorado,567.76
6670,Product #6670,942712996-4,Indiana,586.90
2336,Product #2336,554170432-4,Mississippi,981.15
4967,Product #4967,949889665-8,Indiana,119.58
8241,Product #8241,581080057-2,New York,913.91
4968,Product #4968,944706929-0,Arizona,30.46
1485,Product #1485,860250901-4,Washington,216.69
6434,Product #6434,024127433-8,Nevada,387.50
1523,Product #1523,086124691-8,California,977.12
958,Product #958,303484821-8,District of Columbia,754.56
4547,Product #4547,278117824-1,Wisconsin,37.40
2267,Product #2267,823590115-3,Georgia,28.90
2509,Product #2509,074385887-5,Kentucky,86.46
2812,Product #2812,365577361-7,New York,78.93
8900,Product #8900,349054016-6,Texas,437.60
7560,Product #7560,196319442-X,Kansas,385.27
6802,Product #6802,079752971-3,Louisiana,799.11
1022,Product #1022,865302856-0,Virginia,362.45
2132,Product #2132,524238958-3,Illinois,149.81
5128,Product #5128,665638388-2,Texas,857.91
3651,Product #3651,795150627-3,California,124.57
3471,Product #3471,440946438-8,Connecticut,83.29
1281,Product #1281,512542972-4,Louisiana,365.08
9670,Product #9670,267096910-0,California,98.35
1858,Product #1858,043049968-X,Connecticut,59.56
2614,Product #2614,799263975-8,Tennessee,686.05
9144,Product #9144,942359112-4,District of Columbia,181.72
1669,Product #1669,727980445-4,Illinois,996.80
6152,Product #6152,580161886-4,Florida,740.79
355,Product #355,752372393-4,Massachusetts,628.37
7689,Product #7689,847753080-7,Florida,981.90
1676,Product #1676,032883088-7,Texas,138.30
5875,Product #5875,304651673-8,Colorado,950.70
1881,Product #1881,372228533-X,Florida,597.16
9713,Product #9713,654205678-5,Idaho,957.64
1671,Product #1671,977210765-1,Florida,973.27
6530,Product #6530,514880639-7,Florida,678.21
6549,Product #6549,090447114-4,Pennsylvania,283.10
3574,Product #3574,667182327-8,Minnesota,337.42
7292,Product #7292,122163108-X,Kentucky,704.27
4356,Product #4356,240641098-6,Minnesota,530.09
4050,Product #4050,007864955-2,Tennessee,956.00
3294,Product #3294,484772028-8,Michigan,36.30
757,Product #757,309970044-4,New York,642.68
6986,Product #6986,331997713-X,Louisiana,904.52
9504,Product #9504,659830168-8,Mississippi,715.84
3419,Product #3419,962047803-7,Texas,467.22
6173,Product #6173,811040305-0,Oregon,851.27
6696,Product #6696,729074004-1,Texas,118.12
9770,Product #9770,532196337-1,Pennsylvania,33.30
6898,Product #6898,990788594-0,South Carolina,917.85
1980,Product #1980,672937528-0,District of Columbia,784.40
4307,Product #4307,024934258-8,Texas,237.95
678,Product #678,622106665-4,Texas,367.87
6118,Product #6118,618783638-3,Texas,190.39
3587,Product #3587,961848409-2,Missouri,46.11
8275,Product #8275,110602473-7,Kansas,14.35
6623,Product #6623,608068352-0,Georgia,811.78
5194,Product #5194,718644144-0,Indiana,90.03
5824,Product #5824,285793942-6,New York,259.01
3204,Product #3204,829976590-0,Texas,410.61
1115,Product #1115,086571207-7,Georgia,373.26
6600,Product #6600,512705699-2,Texas,837.64
8221,Product #8221,304070763-9,District of Columbia,382.65
9423,Product #9423,713517426-7,Kansas,96.29
649,Product #649,336578838-7,Indiana,848.11
8726,Product #8726,580581586-9,Arizona,566.14
9246,Product #9246,168932104-0,Texas,199.44
2529,Product #2529,677320450-X,Florida,831.43
7808,Product #7808,151931417-5,Kansas,935.16
8294,Product #8294,999898401-7,California,415.85
2561,Product #2561,422880185-4,Massachusetts,629.00
6270,Product #6270,590594007-X,California,544.56
3801,Product #3801,850383880-X,Minnesota,697.28
2335,Product #2335,190871182-5,Indiana,44.59
9018,Product #9018,972098028-1,North Carolina,845.38
3243,Product #3243,341930552-4,Idaho,339.31
1308,Product #1308,495346112-6,Mississippi,659.51
4370,Product #4370,142929355-1,Wyoming,571.27
4487,Product #4487,010292389-2,California,960.79
4985,Product #4985,011939119-8,Missouri,83.22
1146,Product #1146,123661139-X,Georgia,93.33
5146,Product #5146,510989022-6,Missouri,922.74
5486,Product #5486,998515213-1,Kansas,400.47
4102,Product #4102,517760552-3,Florida,291.02
6200,Product #6200,750445846-5,New York,559.23
3664,Product #3664,788477178-0,South Carolina,981.16
6723,Product #6723,700416865-4,Louisiana,404.00
4179,Product #4179,604468562-4,Georgia,771.88
1316,Product #1316,858310144-2,New Mexico,131.67
7675,Product #7675,917609151-1,Pennsylvania,254.98
9358,Product #9358,066905493-3,California,633.84
7216,Product #7216,436389204-8,Minnesota,500.14
806,Product #806,844425615-3,Colorado,186.87
4324,Product #4324,125173566-5,Virginia,17.38
662,Product #662,881581060-9,California,888.56
2201,Product #2201,723940303-3,Michigan,230.23
4672,Product #4672,778320359-0,Alabama,861.07
1886,Product #1886,094546218-2,New York,301.83
2448,Product #2448,760509855-3,Texas,755.88
2419,Product #2419,912934978-8,Alabama,500.13
2473,Product #2473,577530390-3,Texas,61.23
310,Product #310,027236817-2,California,159.31
8198,Product #8198,354230491-3,California,107.05
7944,Product #7944,898647111-6,Virginia,535.64
7186,Product #7186,038620000-9,Florida,658.68
5333,Product #5333,579530937-0,Alabama,708.43
6375,Product #6375,393814344-4,Montana,421.01
3512,Product #3512,788138351-8,California,35.98
3485,Product #3485,649091388-7,Indiana,667.57
6460,Product #6460,231666760-0,Florida,402.97
3277,Product #3277,407058154-5,Michigan,352.09
5954,Product #5954,223431586-7,Virginia,150.54
4948,Product #4948,638810578-5,Florida,244.89
2315,Product #2315,362864833-5,Louisiana,634.59
4992,Product #4992,970883708-3,Illinois,296.90
1143,Product #1143,794725245-9,New York,340.28
7321,Product #7321,424724972-X,Pennsylvania,360.46
8473,Product #8473,192836568-X,Virginia,16.45
8103,Product #8103,400041066-0,Texas,385.25
4391,Product #4391,582346585-8,Maryland,121.33
2589,Product #2589,837513213-6,South Carolina,881.67
276,Product #276,129898364-9,New York,315.36
229,Product #229,776350890-6,Virginia,847.31
7391,Product #7391,425627826-5,Illinois,110.51
731,Product #731,006614892-8,Colorado,196.50
9840,Product #9840,709956018-2,North Carolina,594.56
7671,Product #7671,561668188-1,Wisconsin,943.61
6619,Product #6619,021321269-2,Idaho,872.39
9749,Product #9749,316936521-5,New York,719.43
3542,Product #3542,059496992-1,Texas,571.80
9614,Product #9614,076312570-9,Georgia,69.42
8718,Product #8718,024077357-8,Washington,840.93
8118,Product #8118,052576984-6,New York,378.90
959,Product #959,762621081-6,New Jersey,528.81
6996,Product #6996,689609330-7,Nevada,174.44
2781,Product #2781,833471073-9,Wisconsin,717.23
9741,Product #9741,453828912-4,Texas,847.53
7880,Product #7880,776319365-4,Louisiana,968.03
7508,Product #7508,791610238-2,Illinois,937.25
5476,Product #5476,961796734-0,Florida,289.32
4346,Product #4346,229402322-6,Massachusetts,679.20
8122,Product #8122,916874504-4,Georgia,849.40
8412,Product #8412,110346027-7,Pennsylvania,308.40
7036,Product #7036,752911655-X,Kansas,862.24
5531,Product #5531,386552890-2,Indiana,625.57
1180,Product #1180,639811372-1,California,772.18
1724,Product #1724,168348355-3,Nevada,70.99
4812,Product #4812,269183662-2,Florida,991.78
9759,Product #9759,929809091-9,Maryland,583.47
3491,Product #3491,815845153-5,Connecticut,199.64
4484,Product #4484,481794462-5,Alabama,557.96
5725,Product #5725,259195763-0,Oklahoma,190.09
5063,Product #5063,328783690-0,Florida,6.52
5239,Product #5239,741307299-8,Michigan,800.46
3673,Product #3673,304832398-8,Illinois,620.93
9703,Product #9703,253067428-0,New Jersey,381.10
8275,Product #8275,831777906-8,Ohio,328.59
4050,Product #4050,854527019-4,California,345.30
6949,Product #6949,341060304-2,Colorado,715.93
8024,Product #8024,070880367-9,Virginia,285.53
5800,Product #5800,584063687-8,Florida,114.73
4533,Product #4533,184042000-6,Ohio,570.86
7800,Product #7800,786761343-9,Indiana,327.61
9124,Product #9124,781416616-0,Florida,43.53
6775,Product #6775,816410594-5,Texas,240.80
3379,Product #3379,383403967-5,Missouri,781.37
4526,Product #4526,796998104-6,Ohio,377.02
4541,Product #4541,623862492-2,Massachusetts,238.06
9807,Product #9807,571328806-4,Alabama,679.56
5032,Product #5032,539666684-6,Arkansas,289.03
1902,Product #1902,381538594-6,Massachusetts,744.72
1169,Product #1169,722968268-1,Texas,521.83
7452,Product #7452,354399180-9,Florida,164.54
4550,Product #4550,162476810-5,District of Columbia,795.05
3832,Product #3832,262037079-5,Texas,290.47
3463,Product #3463,845924712-0,Florida,54.54
3618,Product #3618,331940533-0,South Carolina,436.06
5182,Product #5182,943975926-7,Texas,623.17
5524,Product #5524,797450727-6,New York,649.93
4008,Product #4008,284157696-5,Georgia,324.32
1213,Product #1213,132402925-0,New York,559.19
6992,Product #6992,229440952-3,Minnesota,541.82
9963,Product #9963,447210130-0,Oregon,454.71
2220,Product #2220,054925276-2,North Carolina,807.33
1741,Product #1741,799031229-8,Illinois,956.28
7128,Product #7128,413178865-9,Texas,64.94
3947,Product #3947,924301206-1,Colorado,757.58
6815,Product #6815,156861219-2,Texas,585.58
2299,Product #2299,889205241-1,Texas,155.33
8415,Product #8415,873927928-6,California,116.33
6113,Product #6113,889430451-5,Texas,947.70
145,Product #145,422740472-X,Florida,340.71
794,Product #794,601501104-1,Pennsylvania,605.22
4366,Product #4366,712045743-8,Illinois,36.75
6752,Product #6752,333219858-0,Pennsylvania,933.35
1146,Product #1146,620417503-3,Kansas,106.75
3992,Product #3992,535168836-0,Colorado,925.30
4309,Product #4309,717682185-2,Louisiana,830.43
9808,Product #9808,245096655-2,Pennsylvania,946.44
4627,Product #4627,173905683-3,California,457.01
2681,Product #2681,425211077-7,California,190.34
6138,Product #6138,380110221-1,Virginia,891.66
1650,Product #1650,045160819-4,California,231.59
172,Product #172,907632126-4,Ohio,295.03
2120,Product #2120,752326305-4,New York,124.04
1279,Product #1279,502920048-7,California,353.38
7396,Product #7396,158922375-6,California,766.46
5712,Product #5712,961502321-3,Georgia,529.60
4689,Product #4689,190793394-8,Maryland,754.31
8592,Product #8592,250312212-4,Mississippi,704.40
5594,Product #5594,125327099-6,Florida,462.18
9286,Product #9286,952747019-6,Texas,845.33
6401,Product #6401,121284594-3,Maryland,922.91
8353,Product #8353,844342536-9,Indiana,254.13
551,Product #551,643277428-4,Connecticut,943.23
7864,Product #7864,432942255-7,Michigan,247.57
9960,Product #9960,339461412-X,Texas,196.84
7576,Product #7576,587916706-2,Oregon,422.95
1439,Product #1439,812021817-5,Florida,803.98
5230,Product #5230,028422898-2,Texas,487.92
4317,Product #4317,255542099-1,Florida,759.34
8532,Product #8532,078596115-1,Pennsylvania,680.15
4630,Product #4630,673919159-X,North Carolina,984.03
8598,Product #8598,383700669-7,Texas,507.89
3003,Product #3003,675372166-5,Louisiana,779.69
994,Product #994,384094065-6,Louisiana,79.96
2326,Product #2326,809005661-X,Colorado,332.80
986,Product #986,590782620-7,California,373.42
8951,Product #8951,833842280-0,Colorado,487.26
9606,Product #9606,480324076-0,Louisiana,731.50
8308,Product #8308,873550031-X,Texas,429.30
1009,Product #1009,713949566-1,Massachusetts,283.47
7037,Product #7037,512225375-7,District of Columbia,117.72
406,Product #406,854495957-1,Pennsylvania,407.94
565,Product #565,844521081-5,Illinois,921.99
3697,Product #3697,840377786-8,Texas,503.09
97,Product #97,526441544-7,California,777.92
2824,Product #2824,069795911-2,Texas,598.84
8383,Product #8383,864076858-7,Virginia,692.00
8505,Product #8505,773409950-5,Minnesota,203.67
6730,Product #6730,521443713-7,South Carolina,433.47
21,Product #21,899923984-5,Kansas,151.11
4140,Product #4140,921831944-2,Iowa,436.39
1763,Product #1763,757229298-4,Florida,735.74
2488,Product #2488,064119562-1,Nebraska,757.71
2289,Product #2289,493231236-9,Michigan,235.34
6003,Product #6003,222840146-3,South Carolina,320.42
5042,Product #5042,110398544-2,Kansas,658.62
4293,Product #4293,326542776-5,Ohio,782.75
2147,Product #2147,245129316-0,California,853.00
455,Product #455,860611594-0,Texas,256.19
4180,Product #4180,942440871-4,Alaska,823.15
6506,Product #6506,938884897-7,California,45.60
9978,Product #9978,201396898-1,Alabama,416.83
8241,Product #8241,871521177-0,Ohio,63.62
6648,Product #6648,404047714-6,New Jersey,619.64
5797,Product #5797,155784897-1,Oklahoma,245.93
4499,Product #4499,951915932-0,Texas,936.60
4547,Product #4547,659749040-1,Ohio,943.85
5433,Product #5433,004379996-5,Pennsylvania,982.74
8298,Product #8298,619040394-8,Tennessee,34.27
8929,Product #8929,205796176-1,Tennessee,119.25
8575,Product #8575,654811240-7,New York,632.35
8956,Product #8956,927402026-0,New York,931.46
7610,Product #7610,271729973-4,Pennsylvania,391.70
1899,Product #1899,632032922-X,Washington,496.73
9586,Product #9586,052293012-3,Illinois,440.04
9087,Product #9087,343508990-3,Louisiana,937.83
4900,Product #4900,170525003-3,Illinois,631.31
6632,Product #6632,276981777-9,Michigan,175.59
5192,Product #5192,233162823-8,Illinois,653.36
353,Product #353,408336843-8,Maine,887.32
9957,Product #9957,633912797-5,Massachusetts,18.94
4492,Product #4492,361161192-1,Pennsylvania,198.14
132,Product #132,507504338-0,Ohio,872.96
4443,Product #4443,522356435-9,New Jersey,831.25
4904,Product #4904,757705813-0,Louisiana,542.38
2714,Product #2714,262029926-8,Pennsylvania,556.09
6394,Product #6394,187941623-9,Alabama,343.47
5947,Product #5947,495241326-8,Arizona,757.04
399,Product #399,157656918-7,Florida,212.64
8034,Product #8034,098387674-6,Nebraska,632.80
2498,Product #2498,928789403-5,Nevada,964.54
4817,Product #4817,351571801-X,Texas,171.82
4031,Product #4031,127843722-3,Florida,21.83
8913,Product #8913,887046922-0,New York,669.65
8857,Product #8857,408040984-2,Kansas,608.13
1108,Product #1108,816249145-7,Minnesota,169.47
3436,Product #3436,288950254-6,District of Columbia,913.27
9651,Product #9651,733634949-8,Washington,598.39
8998,Product #8998,904249022-5,Tennessee,130.61
8767,Product #8767,040649528-9,Texas,689.58
686,Product #686,976541595-8,Arkansas,560.22
4538,Product #4538,799755471-8,Florida,452.88
8660,Product #8660,134455834-8,District of Columbia,422.66
2832,Product #2832,015267649-X,Pennsylvania,726.57
6120,Product #6120,653567032-5,Florida,677.00
165,Product #165,880536095-3,Virginia,37.58
6848,Product #6848,106668527-4,Minnesota,984.49
1345,Product #1345,639538375-2,Pennsylvania,823.36
3827,Product #3827,607446227-5,Texas,100.81
3359,Product #3359,147646125-2,Arizona,813.89
8809,Product #8809,502160514-3,California,774.41
5366,Product #5366,587567556-X,Texas,92.69
2101,Product #2101,625455677-4,Minnesota,627.25
3475,Product #3475,020892353-5,North Carolina,244.47
3716,Product #3716,928622298-X,Texas,783.07
7771,Product #7771,110153744-2,Texas,615.80
2116,Product #2116,717870395-4,Massachusetts,479.66
6152,Product #6152,355551761-9,Missouri,540.73
6657,Product #6657,980186897-X,Delaware,346.15
8224,Product #8224,172239533-8,Texas,864.15
2144,Product #2144,310630275-5,Pennsylvania,255.52
4598,Product #4598,215679396-4,Pennsylvania,486.39
8644,Product #8644,664089062-3,Arkansas,261.28
5663,Product #5663,193500096-9,Pennsylvania,789.73
4904,Product #4904,195212768-8,Virginia,93.17
4549,Product #4549,515276452-0,Pennsylvania,756.47
5759,Product #5759,857316220-1,Ohio,253.38
2095,Product #2095,101850809-0,Michigan,462.59
