ProductID,Name,Condition,State,Price
1316,Product #1316,609175083-6,Texas,191.36
3800,Product #3800,710179100-X,Florida,802.37
6511,Product #6511,678525012-9,Alabama,301.49
6348,Product #6348,217876605-6,North Dakota,185.26
2585,Product #2585,308691890-X,North Carolina,936.33
853,Product #853,133492883-5,Pennsylvania,35.93
4307,Product #4307,257227569-4,Indiana,715.61
856,Product #856,433943069-2,Ohio,516.70
4925,Product #4925,065138400-1,New York,339.85
4566,Product #4566,267498254-3,Iowa,38.52
468,Product #468,881040178-6,Louisiana,325.76
8643,Product #8643,022135911-7,Arizona,527.67
6289,Product #6289,953937744-7,Colorado,879.69
1086,Product #1086,753919301-8,Florida,735.44
1381,Product #1381,606679860-X,Massachusetts,930.95
6156,Product #6156,311039480-4,Washington,457.26
988,Product #988,795008977-6,California,76.18
852,Product #852,448999105-3,Texas,202.28
8674,Product #8674,853363155-3,New York,915.55
3422,Product #3422,267961873-4,Idaho,349.12
173,Product #173,429641782-7,West Virginia,90.22
4335,Product #4335,729290021-6,California,586.63
7307,Product #7307,780099279-9,Florida,675.37
3824,Product #3824,967802159-5,Minnesota,716.71
2458,Product #2458,534778459-8,New Jersey,84.33
9244,Product #9244,582665343-4,California,882.32
7978,Product #7978,576684815-3,Ohio,991.03
6938,Product #6938,398108768-2,Missouri,981.73
1793,Product #1793,800229775-X,Missouri,741.36
5697,Product #5697,540900785-9,Texas,293.83
1431,Product #1431,905121734-X,Mississippi,723.03
8087,Product #8087,729539509-1,Kentucky,248.59
3361,Product #3361,023479063-6,South Carolina,523.67
7515,Product #7515,707258658-X,Michigan,577.90
1553,Product #1553,745404060-8,Kentucky,630.62
817,Product #817,326170426-8,Florida,762.41
4948,Product #4948,103515519-2,New Jersey,317.52
7350,Product #7350,324214041-9,Texas,121.19
8311,Product #8311,917933166-1,California,404.27
9266,Product #9266,917632689-6,Tennessee,936.87
2749,Product #2749,528323746-X,Minnesota,139.98
3097,Product #3097,451581978-X,Texas,576.30
9083,Product #9083,029724249-0,Hawaii,225.92
6514,Product #6514,048825729-8,Florida,292.04
5179,Product #5179,782839902-2,Virginia,819.10
1370,Product #1370,855263018-4,California,592.35
970,Product #970,711323438-0,California,552.02
8697,Product #8697,720747247-1,Tennessee,885.13
9901,Product #9901,183473826-1,California,587.01
513,Product #513,087788147-2,Florida,10.81
7060,Product #7060,908064557-5,District of Columbia,21.22
552,Product #552,996376296-4,Massachusetts,731.29
8213,Product #8213,364613789-4,Texas,326.44
1113,Product #1113,386730165-4,Texas,596.45
7324,Product #7324,718695910-5,Texas,297.90
2791,Product #2791,020503675-9,Texas,638.75
2565,Product #2565,806992666-X,Ohio,838.74
8990,Product #8990,839520721-2,Massachusetts,57.92
4529,Product #4529,417098615-6,New York,999.89
6316,Product #6316,092915601-3,Montana,218.08
1251,Product #1251,794077907-9,Alabama,992.48
1998,Product #1998,526436022-7,Texas,379.84
456,Product #456,353594829-0,District of Columbia,89.26
1390,Product #1390,575361687-9,California,321.30
6286,Product #6286,827993449-9,Connecticut,669.24
8025,Product #8025,636263912-X,Florida,328.15
5186,Product #5186,029138122-7,Texas,977.85
3382,Product #3382,771687695-3,Louisiana,489.80
8889,Product #8889,295748191-X,Alabama,858.99
2093,Product #2093,988494624-8,Florida,563.40
876,Product #876,385743718-9,Pennsylvania,447.40
3684,Product #3684,583502401-0,California,754.08
6216,Product #6216,751043819-5,North Carolina,354.35
8057,Product #8057,023287566-9,Oklahoma,138.82
9042,Product #9042,187110011-9,New York,858.64
7060,Product #7060,208376998-8,South Carolina,198.19
2204,Product #2204,917315619-1,Washington,33.32
3285,Product #3285,026094655-9,Minnesota,121.66
1386,Product #1386,624643716-8,Colorado,353.41
770,Product #770,247759828-7,Missouri,54.76
5656,Product #5656,887586800-X,Missouri,931.91
6672,Product #6672,901650875-9,Arkansas,101.12
813,Product #813,347553668-4,Hawaii,501.44
8534,Product #8534,334179959-1,Minnesota,678.05
2463,Product #2463,878851211-8,Florida,372.71
2,Product #2,906829050-9,Georgia,83.72
6207,Product #6207,809056139-X,Louisiana,575.60
7702,Product #7702,282081853-6,Georgia,93.59
2226,Product #2226,765633780-6,Maryland,225.00
1576,Product #1576,700901413-2,South Dakota,39.32
3472,Product #3472,372470402-X,New York,865.77
4406,Product #4406,600374997-0,Connecticut,815.60
8977,Product #8977,014995192-2,Mississippi,881.22
4411,Product #4411,876385342-6,California,141.60
3278,Product #3278,457103265-X,Oregon,305.93
930,Product #930,618830977-8,Maryland,220.00
1721,Product #1721,235783407-2,Pennsylvania,449.01
9273,Product #9273,107760075-5,Washington,772.05
761,Product #761,773152208-3,Minnesota,337.76
1884,Product #1884,482041938-2,Arkansas,952.11
7297,Product #7297,438737703-8,Missouri,357.55
1134,Product #1134,111207907-6,Texas,959.84
2682,Product #2682,928688149-5,Florida,620.64
2776,Product #2776,092579251-9,Kentucky,704.92
3481,Product #3481,566539335-5,North Carolina,729.96
8234,Product #8234,747169406-8,Illinois,616.07
3635,Product #3635,409767276-2,Kansas,491.80
1860,Product #1860,873114351-2,Texas,108.56
7064,Product #7064,373789748-4,Texas,496.15
7020,Product #7020,240304384-2,Arkansas,335.80
909,Product #909,904565002-9,New York,592.16
2714,Product #2714,940889037-X,Georgia,0.04
1435,Product #1435,952240157-9,West Virginia,126.12
4656,Product #4656,772427441-X,Oregon,947.88
8487,Product #8487,753290222-6,Illinois,535.72
1218,Product #1218,392836318-2,California,261.91
5311,Product #5311,113324535-8,Pennsylvania,758.21
1577,Product #1577,407693379-6,Florida,936.33
895,Product #895,732448088-8,North Carolina,838.82
8946,Product #8946,029817574-6,Oklahoma,92.62
2646,Product #2646,920132274-7,Pennsylvania,994.29
5001,Product #5001,066176448-6,Alabama,53.29
4992,Product #4992,185593177-X,West Virginia,263.96
1774,Product #1774,784163800-0,Florida,423.03
5847,Product #5847,297842151-7,Texas,886.99
8785,Product #8785,126411253-X,Maryland,297.92
6659,Product #6659,421135955-X,Kansas,320.82
7371,Product #7371,829920048-2,Montana,708.45
3701,Product #3701,410299322-3,New York,456.19
7150,Product #7150,054159224-6,Indiana,998.98
9604,Product #9604,533479165-5,Arizona,582.48
9791,Product #9791,707861524-7,Pennsylvania,206.68
7911,Product #7911,643729967-3,Alabama,607.50
393,Product #393,349416678-1,South Carolina,692.54
750,Product #750,076446959-2,North Carolina,845.34
2668,Product #2668,702824528-4,Pennsylvania,804.24
6283,Product #6283,565383855-1,Indiana,681.53
2087,Product #2087,113890843-6,Florida,70.54
5102,Product #5102,168944959-4,Texas,158.18
9169,Product #9169,487645268-7,Alabama,921.36
9171,Product #9171,602614792-6,New Jersey,946.75
3690,Product #3690,064571127-6,California,351.08
9168,Product #9168,826552776-4,California,908.38
7049,Product #7049,135677910-7,Florida,418.42
4111,Product #4111,664126755-5,Texas,433.50
3314,Product #3314,412079432-6,New Jersey,627.72
3617,Product #3617,458225410-1,Indiana,189.56
1481,Product #1481,472448082-3,Tennessee,695.37
5436,Product #5436,280148240-4,Pennsylvania,117.17
4030,Product #4030,911211017-5,Kansas,726.33
3350,Product #3350,937683127-6,California,110.12
3016,Product #3016,753315066-X,Ohio,42.98
5301,Product #5301,883402405-2,Texas,614.91
7490,Product #7490,984028146-1,Georgia,32.09
1546,Product #1546,344880990-X,Connecticut,78.64
5603,Product #5603,887849692-8,California,108.92
2468,Product #2468,037927359-4,New York,498.73
3470,Product #3470,916685035-5,Pennsylvania,502.98
1335,Product #1335,417643427-9,Connecticut,535.10
9140,Product #9140,049928281-7,California,613.66
5884,Product #5884,632179965-3,California,213.39
685,Product #685,257687068-6,Florida,855.48
3417,Product #3417,496494249-X,Minnesota,655.04
504,Product #504,279080254-8,West Virginia,166.05
9656,Product #9656,106005574-0,Minnesota,800.97
8703,Product #8703,948783257-2,Virginia,63.63
255,Product #255,301471583-2,Virginia,457.95
3427,Product #3427,996133048-X,Florida,698.88
6624,Product #6624,358947957-4,California,473.85
8556,Product #8556,640223578-4,Texas,70.54
3117,Product #3117,152268427-1,Massachusetts,302.15
7364,Product #7364,843553335-2,Florida,846.37
8713,Product #8713,715095619-X,Washington,768.28
1619,Product #1619,675242654-6,Arizona,990.08
3904,Product #3904,310671081-0,Alabama,104.08
3600,Product #3600,242629157-5,New Jersey,979.37
9336,Product #9336,266006344-3,Ohio,781.56
7889,Product #7889,595789582-2,Illinois,187.90
8362,Product #8362,284768449-2,Iowa,564.40
8528,Product #8528,158153692-5,Colorado,872.54
3441,Product #3441,845830632-8,Minnesota,179.17
5351,Product #5351,788239516-1,Tennessee,7.24
3617,Product #3617,247293333-9,South Dakota,546.14
2962,Product #2962,225981703-3,Alabama,789.98
7258,Product #7258,493684141-2,Georgia,688.25
7869,Product #7869,402918566-5,District of Columbia,36.65
3090,Product #3090,576362057-7,Connecticut,978.95
6390,Product #6390,890742860-3,Illinois,882.63
3492,Product #3492,766791224-6,Texas,869.01
6670,Product #6670,612465045-2,Texas,141.42
1940,Product #1940,899999225-X,New York,370.91
9493,Product #9493,786994325-8,Michigan,142.11
8390,Product #8390,794254470-2,Ohio,509.61
4969,Product #4969,312930399-5,California,979.90
3993,Product #3993,833580942-9,Connecticut,661.11
787,Product #787,952689164-3,Texas,709.56
374,Product #374,586716045-9,California,993.06
5904,Product #5904,151543737-X,Michigan,921.92
1330,Product #1330,738946732-0,Oregon,582.50
2632,Product #2632,288590097-0,Arizona,620.97
8280,Product #8280,901046883-6,Pennsylvania,806.48
3296,Product #3296,495755991-0,Minnesota,631.26
5480,Product #5480,735894931-5,District of Columbia,937.36
8927,Product #8927,598908857-4,District of Columbia,417.26
5312,Product #5312,757934276-6,Georgia,633.09
870,Product #870,588964824-1,Connecticut,1.13
5722,Product #5722,384129604-1,Oklahoma,204.21
946,Product #946,896771865-9,New York,183.03
5612,Product #5612,786038668-2,Ohio,840.21
9529,Product #9529,249654490-1,New York,255.35
4566,Product #4566,952055806-3,Massachusetts,121.76
4408,Product #4408,866535904-4,New Jersey,34.59
5680,Product #5680,036005653-9,Alabama,654.27
3390,Product #3390,492681251-7,California,569.56
3222,Product #3222,009552459-2,New York,712.18
4477,Product #4477,493225785-6,Missouri,84.76
8605,Product #8605,719392855-4,California,642.20
8480,Product #8480,853973857-0,Florida,511.26
4170,Product #4170,384001303-8,Illinois,657.28
9831,Product #9831,990840736-8,Kentucky,397.53
2628,Product #2628,534570633-6,Missouri,751.57
6554,Product #6554,351046130-4,Georgia,209.63
3995,Product #3995,932552701-4,Oregon,359.51
2645,Product #2645,671677918-3,District of Columbia,354.16
2329,Product #2329,605354328-4,Alabama,953.77
6615,Product #6615,325484493-9,Minnesota,673.30
6508,Product #6508,035812090-X,Ohio,831.11
5027,Product #5027,870306562-6,North Carolina,248.47
1057,Product #1057,355780840-8,Kentucky,457.05
2810,Product #2810,455078135-1,California,392.68
7827,Product #7827,659389895-3,Arkansas,171.08
3812,Product #3812,165079995-0,Oklahoma,427.54
991,Product #991,464450944-2,District of Columbia,589.71
974,Product #974,972729567-3,Texas,777.71
9703,Product #9703,442046791-6,North Carolina,103.08
3688,Product #3688,720150818-0,Nebraska,581.22
7153,Product #7153,443189757-7,Delaware,354.77
9059,Product #9059,715768368-7,Montana,519.98
5814,Product #5814,680778107-5,Utah,55.17
2987,Product #2987,573218865-7,California,635.49
7915,Product #7915,868533964-2,Washington,492.55
7487,Product #7487,478620129-4,Georgia,122.34
8977,Product #8977,231190345-4,Idaho,416.24
9260,Product #9260,079375594-8,New York,704.24
8675,Product #8675,320663836-4,Arizona,522.57
7911,Product #7911,306701831-1,Virginia,139.58
1577,Product #1577,207816257-4,Florida,172.25
5300,Product #5300,451844975-4,Tennessee,966.47
9398,Product #9398,926140403-0,California,515.99
364,Product #364,606780564-2,Kentucky,87.13
6248,Product #6248,055706755-3,Ohio,159.74
3725,Product #3725,419495524-2,Nevada,979.42
6008,Product #6008,177896997-6,Florida,316.62
4582,Product #4582,812970425-0,Virginia,336.72
1327,Product #1327,678893858-X,California,36.90
2315,Product #2315,329449284-7,Nebraska,350.53
9680,Product #9680,392928175-9,Texas,9.72
6451,Product #6451,726122594-0,Indiana,291.57
5827,Product #5827,642875320-0,Minnesota,785.04
8813,Product #8813,132074016-2,California,556.03
4542,Product #4542,797398351-1,Florida,234.38
3417,Product #3417,730555869-9,Louisiana,533.51
3109,Product #3109,646240872-3,Colorado,531.60
4121,Product #4121,947356585-2,Pennsylvania,161.53
432,Product #432,432708574-X,Georgia,683.25
245,Product #245,970646936-2,Tennessee,442.70
1570,Product #1570,979787230-0,California,718.58
9114,Product #9114,281833037-8,New Jersey,94.60
4003,Product #4003,383469193-3,California,755.64
7394,Product #7394,092501925-9,Texas,485.04
8714,Product #8714,802058876-0,Kansas,815.76
7647,Product #7647,566860626-0,California,690.00
2654,Product #2654,519529204-3,Illinois,565.68
4655,Product #4655,386115869-8,Nebraska,336.62
9267,Product #9267,620180418-8,Florida,42.61
2165,Product #2165,346500451-5,Nebraska,372.36
338,Product #338,985952342-8,Maryland,82.15
7268,Product #7268,141324298-7,Florida,403.64
8959,Product #8959,932947265-6,Florida,426.51
7248,Product #7248,398194379-1,Ohio,44.99
4771,Product #4771,599218689-1,Florida,315.71
267,Product #267,524469773-0,Texas,171.20
2034,Product #2034,564413407-5,Illinois,711.41
3766,Product #3766,670496949-7,Ohio,474.26
7068,Product #7068,866985046-X,District of Columbia,28.50
2768,Product #2768,956675378-0,Florida,940.27
2709,Product #2709,386865819-X,District of Columbia,34.83
7671,Product #7671,307495525-2,Maryland,836.80
1343,Product #1343,502504327-1,Texas,430.68
2746,Product #2746,486664676-4,Michigan,654.56
4839,Product #4839,185784524-2,Ohio,334.85
2404,Product #2404,229409071-3,Alaska,329.48
7917,Product #7917,932174533-5,Texas,863.62
1333,Product #1333,583968275-6,Ohio,585.23
1243,Product #1243,203231128-3,Texas,545.66
3104,Product #3104,037745150-9,Ohio,97.67
6767,Product #6767,583877870-9,Hawaii,865.21
2501,Product #2501,527775733-3,Connecticut,391.43
9272,Product #9272,111047841-0,Florida,265.82
6925,Product #6925,248571192-5,California,327.80
7382,Product #7382,094325985-1,Kentucky,383.32
7603,Product #7603,172085399-1,California,316.88
7530,Product #7530,499661984-8,Minnesota,997.95
2416,Product #2416,243718708-1,Nebraska,539.43
7805,Product #7805,919611410-X,Texas,639.03
7431,Product #7431,549161284-7,Texas,17.36
1327,Product #1327,688515215-3,Minnesota,665.92
9173,Product #9173,115221332-6,Texas,628.50
2829,Product #2829,328936955-2,Texas,49.37
8019,Product #8019,706996996-1,Colorado,251.24
8232,Product #8232,760836853-5,Missouri,511.99
5285,Product #5285,754068759-2,Nevada,481.18
5766,Product #5766,223615815-7,California,867.84
7519,Product #7519,716969161-2,Illinois,635.96
4271,Product #4271,751210220-8,Pennsylvania,144.63
1273,Product #1273,497646868-2,Ohio,39.20
3339,Product #3339,045466058-8,Nebraska,486.77
2965,Product #2965,813361239-X,Indiana,732.10
4255,Product #4255,671360617-2,Texas,594.64
3664,Product #3664,577220891-8,California,190.12
2320,Product #2320,105856557-5,Texas,323.33
396,Product #396,352458891-3,Virginia,480.47
1164,Product #1164,809275418-7,Minnesota,442.87
9209,Product #9209,659535204-4,Pennsylvania,833.39
9685,Product #9685,254694924-1,Pennsylvania,895.95
3290,Product #3290,720990141-8,Minnesota,276.27
7110,Product #7110,140711755-6,Massachusetts,725.57
2359,Product #2359,982545088-6,New York,213.62
5892,Product #5892,186179318-9,New York,113.32
7846,Product #7846,576680441-5,Texas,423.29
3378,Product #3378,966285333-2,Minnesota,548.05
745,Product #745,193353344-7,Wisconsin,820.23
4801,Product #4801,868749118-2,Virginia,504.58
3595,Product #3595,164696293-1,Massachusetts,651.93
5062,Product #5062,846878741-8,Utah,772.35
404,Product #404,689293021-2,North Carolina,507.47
598,Product #598,855104800-7,New York,185.47
912,Product #912,619310894-7,Texas,80.10
5299,Product #5299,203477365-9,Arizona,693.90
9858,Product #9858,818711568-8,Colorado,360.36
1514,Product #1514,990047730-8,Iowa,86.35
999,Product #999,775309746-6,Ohio,124.43
7545,Product #7545,083547069-5,Georgia,244.28
3422,Product #3422,537090398-0,District of Columbia,693.82
5533,Product #5533,795805293-6,Texas,17.03
7380,Product #7380,579329208-X,Ohio,547.32
6666,Product #6666,822966130-8,Texas,325.23
4525,Product #4525,412587167-1,Ohio,858.16
2461,Product #2461,813110834-1,Mississippi,829.89
1426,Product #1426,178249168-6,Minnesota,133.62
1070,Product #1070,024026713-3,Florida,719.87
2733,Product #2733,673671858-9,Colorado,43.71
9721,Product #9721,586928127-X,Pennsylvania,90.14
2590,Product #2590,690235109-0,Nevada,855.46
2683,Product #2683,246910656-7,Delaware,699.03
3164,Product #3164,821210384-6,Maryland,437.74
7379,Product #7379,546984501-X,Ohio,658.74
8961,Product #8961,067306952-4,California,876.49
276,Product #276,301569159-7,Texas,506.81
3674,Product #3674,250790168-3,Wisconsin,885.20
1194,Product #1194,647572270-7,New York,404.22
9464,Product #9464,735761602-9,Texas,883.82
5427,Product #5427,021076705-7,New York,656.84
376,Product #376,550270733-4,Florida,851.00
2969,Product #2969,144755666-6,New York,815.98
1251,Product #1251,358508940-2,North Carolina,634.55
2946,Product #2946,564570094-5,Colorado,353.31
5988,Product #5988,814892939-4,New Jersey,775.37
700,Product #700,260956988-2,Florida,878.18
9401,Product #9401,568030189-X,Missouri,106.20
7595,Product #7595,700376808-9,Delaware,566.62
5959,Product #5959,842372565-0,Missouri,352.95
5569,Product #5569,035923476-3,Utah,802.84
4984,Product #4984,724157568-7,Wisconsin,375.03
5485,Product #5485,902805415-4,Michigan,441.07
1774,Product #1774,090857502-5,Kansas,208.27
950,Product #950,276527041-4,New York,225.92
695,Product #695,620554108-4,New York,431.11
5445,Product #5445,134736137-5,New Hampshire,285.83
7682,Product #7682,145699529-4,Florida,64.85
6223,Product #6223,920603289-5,Minnesota,408.73
2957,Product #2957,975589505-1,California,666.36
1530,Product #1530,550357722-1,California,783.57
9729,Product #9729,037271157-X,Oregon,719.18
368,Product #368,120593022-1,Colorado,832.02
7294,Product #7294,675184377-1,Texas,608.95
4291,Product #4291,977529787-7,Illinois,236.75
8792,Product #8792,563252297-0,District of Columbia,280.64
7411,Product #7411,425103699-9,Illinois,465.64
7125,Product #7125,612739856-8,California,413.28
6491,Product #6491,381681398-4,Oklahoma,207.15
9897,Product #9897,220659441-2,Florida,692.36
7858,Product #7858,490227582-1,Louisiana,315.80
2293,Product #2293,769467752-X,Minnesota,610.24
5914,Product #5914,984062560-8,Minnesota,153.34
993,Product #993,325911259-6,Nevada,135.11
5864,Product #5864,883715343-0,Pennsylvania,634.43
4519,Product #4519,528462179-4,California,438.33
8034,Product #8034,335477059-7,Colorado,390.86
8557,Product #8557,225626264-2,Virginia,694.02
287,Product #287,438424252-2,Ohio,431.60
522,Product #522,419851885-8,Arizona,797.57
4581,Product #4581,201988402-X,Florida,677.28
5190,Product #5190,655790933-9,California,970.76
6510,Product #6510,044846723-2,Utah,478.67
2601,Product #2601,074685879-5,Missouri,167.43
8247,Product #8247,786378923-0,Florida,570.17
8746,Product #8746,503166443-6,Nevada,200.78
7764,Product #7764,874773603-8,Illinois,572.49
5044,Product #5044,216094131-X,Washington,955.78
8116,Product #8116,592740205-4,California,746.84
6875,Product #6875,421729051-9,Michigan,377.02
271,Product #271,481745768-6,New York,762.08
5415,Product #5415,160453468-0,North Dakota,55.55
3073,Product #3073,119241298-2,North Carolina,390.95
8698,Product #8698,737047714-2,Oklahoma,519.05
2932,Product #2932,840071910-7,North Carolina,278.54
8506,Product #8506,040108672-0,Louisiana,324.18
9455,Product #9455,567909097-X,Texas,935.68
9953,Product #9953,167236814-6,Illinois,250.66
4497,Product #4497,148137141-X,Colorado,778.55
8989,Product #8989,975318038-1,Texas,757.32
1713,Product #1713,629148655-5,Florida,472.99
6201,Product #6201,597506275-6,Massachusetts,666.97
46,Product #46,262326844-4,Washington,281.61
6204,Product #6204,072551727-1,Kentucky,539.67
232,Product #232,458804735-3,North Carolina,242.25
5637,Product #5637,739758622-8,North Carolina,836.50
1467,Product #1467,677324859-0,Utah,77.25
7712,Product #7712,069484940-5,Pennsylvania,305.71
3043,Product #3043,110395265-X,Kentucky,840.09
6533,Product #6533,124090319-7,North Carolina,165.81
685,Product #685,759782464-5,Nevada,631.61
1059,Product #1059,537854158-1,California,826.47
5826,Product #5826,051202647-5,California,231.54
7839,Product #7839,052447702-7,Ohio,248.84
7061,Product #7061,418077371-6,Ohio,429.39
652,Product #652,057310124-8,Illinois,734.05
561,Product #561,331700102-X,Missouri,471.63
8236,Product #8236,531730844-5,Virginia,66.51
588,Product #588,108002501-4,Virginia,434.30
1479,Product #1479,594803582-4,Ohio,581.04
