ProductID,Name,Condition,State,Price
5102,Product #5102,010705111-7,Pennsylvania,800.44
9194,Product #9194,119134617-X,Colorado,718.02
3545,Product #3545,645470215-4,Michigan,295.77
9640,Product #9640,104788660-X,Arizona,930.30
747,Product #747,060624110-8,Illinois,786.54
4174,Product #4174,611317951-6,Connecticut,155.77
4979,Product #4979,032565883-8,Oklahoma,467.38
1375,Product #1375,502172569-6,Pennsylvania,338.33
9964,Product #9964,954887759-7,Louisiana,450.87
903,Product #903,423290657-6,Mississippi,333.25
1168,Product #1168,064479535-2,Ohio,791.07
9413,Product #9413,593239299-1,Texas,391.52
9807,Product #9807,422947543-8,Kansas,843.56
920,Product #920,379810154-X,Tennessee,897.85
7666,Product #7666,338275439-8,New York,111.31
2154,Product #2154,411352271-5,California,982.06
5255,Product #5255,453503912-7,Colorado,247.36
6209,Product #6209,652146285-7,New Jersey,179.38
6054,Product #6054,880636043-4,California,869.36
2409,Product #2409,956959135-8,North Carolina,260.06
9779,Product #9779,293826159-4,Texas,65.48
5338,Product #5338,208011009-8,Kentucky,453.70
9042,Product #9042,562438167-0,Georgia,857.96
8576,Product #8576,181837337-8,Iowa,57.27
4607,Product #4607,806242175-9,Texas,131.25
776,Product #776,811935524-5,California,843.95
1958,Product #1958,352860704-1,Tennessee,761.94
4716,Product #4716,199546273-X,New York,25.05
3262,Product #3262,657301745-5,California,645.48
5913,Product #5913,857737177-8,California,964.58
3535,Product #3535,985158436-3,New York,580.09
2033,Product #2033,642854737-6,Indiana,679.83
9793,Product #9793,183041185-3,Kansas,728.61
3288,Product #3288,550671668-0,Mississippi,128.15
8976,Product #8976,051442634-9,Indiana,178.53
974,Product #974,769451863-4,North Carolina,484.88
3580,Product #3580,207018945-7,Pennsylvania,936.54
3591,Product #3591,725701836-7,Illinois,801.10
62,Product #62,685983154-5,California,908.66
8629,Product #8629,420905481-X,Texas,885.60
4292,Product #4292,259025631-0,West Virginia,967.77
2339,Product #2339,092933900-2,Virginia,750.07
8140,Product #8140,377605829-3,Florida,788.28
4381,Product #4381,523795689-0,New York,891.94
5999,Product #5999,987361923-2,Florida,512.25
8974,Product #8974,318231349-5,Oregon,672.62
1900,Product #1900,617723925-0,Ohio,819.59
586,Product #586,899765592-2,Michigan,231.06
1786,Product #1786,777423256-7,Texas,205.14
5743,Product #5743,771269093-6,Florida,630.07
2345,Product #2345,212030673-7,Virginia,94.24
3886,Product #3886,134358314-4,Indiana,578.83
181,Product #181,579790876-X,Missouri,194.07
3080,Product #3080,053000715-0,Indiana,60.38
8286,Product #8286,359306338-7,District of Columbia,841.66
864,Product #864,629344942-8,Ohio,46.75
2679,Product #2679,972530566-3,Colorado,716.77
6696,Product #6696,636430263-7,New York,256.88
9103,Product #9103,862139073-6,Oklahoma,932.24
9798,Product #9798,791436831-8,Texas,161.59
8634,Product #8634,568956145-2,California,153.98
9459,Product #9459,765877136-8,Illinois,138.53
7910,Product #7910,022663412-4,California,679.17
651,Product #651,686802592-0,New Mexico,665.47
1999,Product #1999,353563080-0,Florida,146.68
8107,Product #8107,468179278-0,West Virginia,645.77
9439,Product #9439,534660909-1,Florida,658.08
4685,Product #4685,547949406-6,Texas,622.15
7067,Product #7067,843357651-8,Oregon,701.88
6843,Product #6843,518773194-7,Kentucky,511.05
7529,Product #7529,718221444-X,Iowa,91.28
5085,Product #5085,413362631-1,Connecticut,413.89
667,Product #667,087752413-0,California,465.51
2134,Product #2134,096648303-0,District of Columbia,977.98
5241,Product #5241,416824275-7,Maryland,864.74
7529,Product #7529,202774672-2,New Jersey,979.75
9394,Product #9394,865873192-8,Iowa,568.50
5812,Product #5812,475740775-0,Ohio,633.44
1377,Product #1377,874883729-6,District of Columbia,665.83
3277,Product #3277,129754498-6,California,481.31
9006,Product #9006,330780993-8,Oklahoma,497.89
3160,Product #3160,060761404-8,Kansas,572.88
1442,Product #1442,163854734-3,Iowa,822.63
373,Product #373,007105911-3,South Carolina,204.02
4823,Product #4823,612264869-8,Virginia,974.66
9755,Product #9755,110340420-2,Georgia,951.01
2864,Product #2864,779036596-7,Florida,18.00
2133,Product #2133,993479272-9,Michigan,693.98
9164,Product #9164,341595500-1,California,518.37
792,Product #792,403699742-4,Massachusetts,674.24
5599,Product #5599,857785332-2,Pennsylvania,461.16
1047,Product #1047,131571876-6,Louisiana,261.11
8758,Product #8758,730741068-0,Texas,836.33
482,Product #482,859426966-8,District of Columbia,717.85
5523,Product #5523,820538118-6,Minnesota,199.68
1127,Product #1127,598364921-3,California,810.63
6148,Product #6148,871147293-6,New York,898.54
9169,Product #9169,784050468-X,New York,463.70
8467,Product #8467,322078558-1,California,762.25
6817,Product #6817,693337986-8,Florida,524.21
8612,Product #8612,047568690-X,Arizona,430.75
2759,Product #2759,636847268-5,Virginia,841.32
4751,Product #4751,289815585-3,Texas,37.30
1292,Product #1292,734266613-0,Colorado,605.69
1134,Product #1134,483669962-2,Utah,344.13
6401,Product #6401,107078686-1,Alabama,108.58
9677,Product #9677,829956054-3,Florida,538.16
6606,Product #6606,057743967-7,Nebraska,49.44
9806,Product #9806,451794817-X,Texas,74.80
9012,Product #9012,496147637-4,North Carolina,319.28
8995,Product #8995,576276053-7,Indiana,790.64
3134,Product #3134,624234681-8,Texas,972.87
7539,Product #7539,553096944-5,Illinois,753.50
8801,Product #8801,367005780-3,Utah,511.12
7517,Product #7517,422308756-8,Utah,0.09
3966,Product #3966,778368160-3,California,685.23
8674,Product #8674,890398871-X,West Virginia,192.47
4690,Product #4690,936271233-4,California,790.36
9747,Product #9747,620975075-3,West Virginia,489.45
3713,Product #3713,500356207-1,Nebraska,442.15
449,Product #449,699042548-2,Montana,846.58
51,Product #51,176074278-3,Texas,113.95
229,Product #229,877232149-0,Massachusetts,946.69
6987,Product #6987,249416289-0,Louisiana,532.98
1962,Product #1962,899515469-1,Arkansas,160.39
2188,Product #2188,736855797-5,Rhode Island,829.37
3925,Product #3925,039071360-0,Colorado,558.83
8977,Product #8977,950238379-6,Colorado,544.19
971,Product #971,753222539-9,Nebraska,930.00
1896,Product #1896,345518202-X,New York,83.73
6690,Product #6690,478287764-1,Florida,719.21
4393,Product #4393,668241384-X,Texas,225.12
5825,Product #5825,168412465-4,Nebraska,463.22
5237,Product #5237,623320699-5,Florida,26.03
8077,Product #8077,166675384-X,Missouri,655.32
2050,Product #2050,691202873-X,Iowa,390.55
2859,Product #2859,962566010-0,District of Columbia,181.05
4100,Product #4100,586047269-2,Mississippi,291.90
2665,Product #2665,992527090-1,Ohio,106.02
4085,Product #4085,552317497-1,Texas,672.33
9847,Product #9847,560821501-X,Kentucky,570.54
5528,Product #5528,880662362-1,New York,103.66
5741,Product #5741,529413339-3,Minnesota,745.71
8637,Product #8637,190199934-3,New York,489.13
5677,Product #5677,513924970-7,Tennessee,485.74
8812,Product #8812,579213806-0,Texas,159.86
4494,Product #4494,128856097-4,Idaho,37.55
8197,Product #8197,363752583-6,Ohio,725.83
848,Product #848,566879424-5,Pennsylvania,987.68
1052,Product #1052,115186373-4,Indiana,749.94
5392,Product #5392,627758869-9,Louisiana,102.59
1729,Product #1729,593761455-0,Minnesota,270.44
2624,Product #2624,206703448-0,California,911.85
6780,Product #6780,630778644-2,Texas,737.37
2163,Product #2163,128816272-3,Illinois,856.55
4653,Product #4653,997130963-7,New York,214.85
2398,Product #2398,709277348-2,Oklahoma,710.07
9097,Product #9097,671909231-6,Virginia,337.99
2133,Product #2133,073961135-6,New York,359.03
9277,Product #9277,104926436-3,Minnesota,76.58
8490,Product #8490,996554901-X,Indiana,792.77
6939,Product #6939,371115651-7,Iowa,227.41
8147,Product #8147,099286263-9,Tennessee,842.88
3844,Product #3844,015132841-2,Maryland,506.71
728,Product #728,796847822-7,Minnesota,888.78
820,Product #820,281239936-8,Minnesota,493.02
5637,Product #5637,503926472-0,Florida,679.43
367,Product #367,794401141-8,Alabama,51.32
1547,Product #1547,354809560-7,Alabama,710.45
4202,Product #4202,412195187-5,Texas,56.81
6453,Product #6453,280948750-2,Indiana,801.74
6211,Product #6211,251168396-2,Ohio,294.91
9230,Product #9230,071588380-1,Washington,857.15
3326,Product #3326,854622853-1,Connecticut,605.60
2190,Product #2190,368554813-1,Ohio,331.08
2582,Product #2582,462420683-5,Texas,254.50
3599,Product #3599,733560109-6,Alabama,630.49
8466,Product #8466,642660846-7,New York,501.80
4262,Product #4262,706783801-0,Georgia,792.95
9321,Product #9321,574019393-1,Indiana,601.66
5976,Product #5976,379875032-7,Louisiana,172.36
7375,Product #7375,110040768-5,Arizona,647.36
390,Product #390,382726673-4,Florida,334.41
1591,Product #1591,188474383-8,Texas,647.23
8152,Product #8152,528683586-4,Alabama,121.52
7612,Product #7612,406608105-3,Georgia,617.22
6994,Product #6994,398327601-6,Illinois,126.75
4463,Product #4463,045611227-8,South Carolina,253.18
6776,Product #6776,886377178-2,Louisiana,875.47
6773,Product #6773,079816203-1,New York,214.02
8282,Product #8282,406774309-2,Texas,761.88
3451,Product #3451,867941486-7,Washington,343.86
1773,Product #1773,403672284-0,Florida,676.82
1593,Product #1593,515249442-6,California,554.70
605,Product #605,518824108-0,New York,792.99
6473,Product #6473,973195692-1,Ohio,197.82
5954,Product #5954,565303836-9,Arizona,158.62
9224,Product #9224,826211288-1,Ohio,808.91
9088,Product #9088,787952269-7,District of Columbia,540.47
4365,Product #4365,942985710-X,New York,62.88
8179,Product #8179,048083604-3,Alabama,964.51
6784,Product #6784,204931764-6,Indiana,650.09
8099,Product #8099,257538173-8,Hawaii,889.70
1341,Product #1341,108968624-2,Arizona,20.17
6817,Product #6817,824945178-3,Nebraska,441.33
8452,Product #8452,367492700-4,New Hampshire,283.94
5472,Product #5472,253085103-4,West Virginia,760.82
9016,Product #9016,627211739-6,Michigan,411.98
307,Product #307,845691323-5,Texas,460.90
4790,Product #4790,676018874-8,Washington,403.97
1156,Product #1156,167409403-5,Florida,611.29
5711,Product #5711,464399374-X,Texas,531.57
2649,Product #2649,912523059-X,Colorado,555.67
8947,Product #8947,156751310-7,Oklahoma,133.83
5072,Product #5072,882330099-1,Iowa,398.59
8664,Product #8664,198233835-0,Texas,611.69
8599,Product #8599,255479695-5,Arizona,797.03
9304,Product #9304,988296833-3,Texas,184.82
7775,Product #7775,619927037-1,Texas,492.74
1380,Product #1380,393684021-0,Pennsylvania,181.90
9701,Product #9701,823642041-8,Texas,941.85
8301,Product #8301,235811420-0,Arizona,694.73
3294,Product #3294,070728959-9,Michigan,373.55
1251,Product #1251,684601218-4,Arizona,182.63
681,Product #681,893616217-9,Virginia,105.27
3540,Product #3540,896401782-X,Minnesota,729.89
4170,Product #4170,836186087-8,Texas,303.31
172,Product #172,439339092-X,Ohio,898.46
9059,Product #9059,804616291-4,Texas,955.79
1229,Product #1229,923996506-8,Ohio,336.05
7810,Product #7810,851412043-3,Florida,812.77
7390,Product #7390,188140189-8,New Mexico,877.12
9844,Product #9844,974174229-0,Texas,619.32
1715,Product #1715,969690891-1,California,65.16
2933,Product #2933,148109412-2,Nevada,698.88
4702,Product #4702,175788035-6,Florida,720.41
6066,Product #6066,225462093-2,Kentucky,953.80
3190,Product #3190,039878678-X,Georgia,647.59
8070,Product #8070,367542926-1,Illinois,851.33
7780,Product #7780,779061396-0,Tennessee,637.75
5095,Product #5095,151656628-9,Oregon,577.16
2338,Product #2338,194850534-7,Louisiana,211.21
4391,Product #4391,610042801-6,Florida,501.93
370,Product #370,858051256-5,Arizona,185.35
1337,Product #1337,833822486-3,New Jersey,944.01
4642,Product #4642,610455039-8,Louisiana,763.68
3762,Product #3762,288153409-0,North Carolina,139.29
2221,Product #2221,164796287-0,Tennessee,656.37
1654,Product #1654,081606247-1,Alabama,364.25
2579,Product #2579,091248709-7,Iowa,80.32
9695,Product #9695,593944391-5,New Mexico,46.54
7823,Product #7823,458832738-0,Texas,589.47
1267,Product #1267,308310023-X,Minnesota,923.37
7867,Product #7867,303175969-9,Texas,201.08
9976,Product #9976,210015986-0,Texas,338.91
5820,Product #5820,549595892-6,Iowa,584.93
116,Product #116,516411290-6,Oregon,962.09
817,Product #817,278712221-3,Connecticut,55.05
8877,Product #8877,727120585-3,Florida,746.46
8331,Product #8331,407524602-7,Alabama,317.66
2207,Product #2207,715408703-X,California,768.14
4649,Product #4649,858560206-6,Kentucky,166.92
8375,Product #8375,087240367-X,Maryland,103.17
2836,Product #2836,410932362-2,New York,271.92
9862,Product #9862,140632481-7,Iowa,716.65
1335,Product #1335,608497641-7,District of Columbia,700.71
9987,Product #9987,151536673-1,Illinois,821.60
1197,Product #1197,321102735-1,Texas,323.28
1837,Product #1837,914052260-1,Arkansas,5.71
6189,Product #6189,240414671-8,North Dakota,403.91
100,Product #100,320613442-0,Florida,746.30
7101,Product #7101,081253605-3,Massachusetts,110.11
5137,Product #5137,602356484-4,Kentucky,795.46
6852,Product #6852,809832078-2,New York,350.27
7963,Product #7963,313838001-8,Texas,707.01
9304,Product #9304,610048147-2,District of Columbia,54.20
1470,Product #1470,268118715-X,Tennessee,620.93
7049,Product #7049,424264644-5,Massachusetts,95.06
7684,Product #7684,644528661-5,Texas,353.42
6089,Product #6089,228524653-6,Maryland,109.08
6537,Product #6537,102299540-5,California,698.16
6818,Product #6818,835881661-8,Kansas,264.73
3496,Product #3496,089019780-6,California,395.43
6004,Product #6004,697431024-2,North Carolina,109.36
3339,Product #3339,929629963-2,California,706.30
778,Product #778,075474231-8,Alabama,675.66
8883,Product #8883,276539142-4,Oregon,135.35
1038,Product #1038,492123206-7,California,706.90
7247,Product #7247,996613288-0,Pennsylvania,719.25
2547,Product #2547,521046540-3,Nebraska,955.84
8458,Product #8458,970463694-6,New Mexico,92.01
3769,Product #3769,839732311-2,Michigan,99.86
7316,Product #7316,391270472-4,Tennessee,640.04
4663,Product #4663,318551865-9,Florida,590.31
8080,Product #8080,296973410-9,Texas,761.14
674,Product #674,524105810-9,Arkansas,797.52
1271,Product #1271,877150288-2,District of Columbia,734.68
929,Product #929,493464133-5,Washington,552.57
2314,Product #2314,424525969-8,Georgia,107.99
7853,Product #7853,597772853-0,Virginia,382.97
5371,Product #5371,722682795-6,District of Columbia,269.81
6408,Product #6408,994417902-7,Texas,255.03
6793,Product #6793,652505251-3,Florida,35.48
9279,Product #9279,661364036-0,Texas,509.90
5646,Product #5646,032938100-8,Illinois,854.14
5217,Product #5217,614144558-6,Missouri,463.80
6153,Product #6153,059332733-0,Florida,145.20
1896,Product #1896,769925434-1,Tennessee,234.10
3000,Product #3000,619826474-2,Florida,339.42
7827,Product #7827,428674979-7,Virginia,94.73
9502,Product #9502,044947420-8,Texas,908.30
8541,Product #8541,552576054-1,California,20.26
2025,Product #2025,598820883-5,Tennessee,595.18
1082,Product #1082,919689086-X,California,152.60
9687,Product #9687,076513780-1,Illinois,524.80
1993,Product #1993,391702986-3,District of Columbia,873.05
5585,Product #5585,691622456-8,Arkansas,462.12
6008,Product #6008,185613354-0,Colorado,803.00
5562,Product #5562,877556489-0,Florida,540.23
686,Product #686,511476046-7,Iowa,184.43
1721,Product #1721,956273465-X,Florida,744.22
1615,Product #1615,656932371-7,Texas,627.23
5932,Product #5932,830964326-8,Alabama,380.11
2022,Product #2022,536391601-0,Illinois,907.39
6528,Product #6528,434745530-5,California,741.56
6026,Product #6026,008865579-2,Maryland,725.89
4510,Product #4510,385426580-8,Florida,645.77
7936,Product #7936,968982364-7,District of Columbia,832.37
888,Product #888,565369865-2,Florida,512.58
4947,Product #4947,732155426-0,District of Columbia,416.11
2992,Product #2992,996916982-3,District of Columbia,326.38
7684,Product #7684,951567353-4,Washington,381.31
9029,Product #9029,268591082-4,California,581.86
9241,Product #9241,971734691-7,California,94.91
346,Product #346,008333242-1,Texas,831.06
9625,Product #9625,381042415-3,Texas,1.48
9061,Product #9061,086098903-8,Florida,143.17
554,Product #554,383557945-2,Ohio,918.24
3049,Product #3049,122906275-0,Texas,336.84
6216,Product #6216,619778676-1,Arizona,568.40
98,Product #98,355583549-1,Washington,971.22
1738,Product #1738,073658667-9,Oklahoma,217.34
5850,Product #5850,913941118-4,Minnesota,523.31
6727,Product #6727,590897449-8,Florida,346.86
1743,Product #1743,221065714-8,North Carolina,92.22
5829,Product #5829,918825690-1,Indiana,37.39
230,Product #230,489826576-6,New York,907.62
921,Product #921,743376525-5,Texas,351.50
2635,Product #2635,038733706-7,Pennsylvania,8.25
5702,Product #5702,085943345-5,South Carolina,686.14
1599,Product #1599,864262206-7,New York,540.73
3763,Product #3763,065127446-X,New York,417.12
1100,Product #1100,361239420-7,North Carolina,270.93
8212,Product #8212,113340593-2,Florida,192.16
3719,Product #3719,204855501-2,Pennsylvania,476.53
4874,Product #4874,925728577-4,Michigan,43.41
1116,Product #1116,178861432-1,New York,420.94
4174,Product #4174,882395707-9,New York,957.70
960,Product #960,300275081-6,Nevada,990.84
2459,Product #2459,796493353-1,Pennsylvania,28.30
7701,Product #7701,296716825-4,Alabama,522.90
7540,Product #7540,660275549-8,Texas,915.60
2939,Product #2939,780404257-4,Washington,226.84
5323,Product #5323,068063005-8,Missouri,586.43
7116,Product #7116,502352833-2,District of Columbia,445.35
8996,Product #8996,265423717-6,Indiana,803.24
6178,Product #6178,356833831-9,North Carolina,644.31
1692,Product #1692,902797186-2,Ohio,961.96
5951,Product #5951,135505116-9,Indiana,343.45
6415,Product #6415,938865512-5,Virginia,944.30
9920,Product #9920,168083999-3,Missouri,513.50
9040,Product #9040,929787744-3,Texas,146.62
3370,Product #3370,557204281-1,Georgia,884.00
3762,Product #3762,582002449-4,Illinois,404.25
5102,Product #5102,279993058-1,New York,214.65
9349,Product #9349,394404802-4,Missouri,202.65
529,Product #529,708731593-5,Tennessee,224.37
7740,Product #7740,597641024-3,Alaska,451.65
244,Product #244,402231331-5,Tennessee,849.02
555,Product #555,580611552-6,Oregon,733.40
7805,Product #7805,356924568-3,Florida,578.53
289,Product #289,638159583-3,Illinois,583.85
7094,Product #7094,226399338-X,Texas,963.25
7636,Product #7636,339467346-0,Missouri,515.68
1815,Product #1815,108920196-6,California,637.08
3137,Product #3137,463915595-6,Kansas,957.88
3063,Product #3063,017470301-5,California,877.80
8931,Product #8931,407246108-3,California,48.53
9692,Product #9692,620690053-3,Texas,756.03
8890,Product #8890,612225676-5,Georgia,144.21
4503,Product #4503,964114665-3,Florida,924.83
5867,Product #5867,359219668-5,Florida,147.99
9846,Product #9846,044905153-6,Illinois,17.78
68,Product #68,454148678-4,California,567.34
5265,Product #5265,463299784-6,California,595.83
3192,Product #3192,336064824-2,New Jersey,380.58
542,Product #542,262115523-5,Oklahoma,60.68
7823,Product #7823,320136991-8,Ohio,291.73
3016,Product #3016,465654464-7,Florida,681.85
350,Product #350,522359134-8,California,850.38
3988,Product #3988,265040586-4,Texas,652.58
5620,Product #5620,449884667-2,Colorado,729.97
580,Product #580,600141568-4,New York,975.75
7362,Product #7362,370091661-2,Texas,925.94
3613,Product #3613,853185974-3,Texas,564.63
3332,Product #3332,752929743-0,Pennsylvania,672.21
8038,Product #8038,625339283-2,Texas,814.41
8601,Product #8601,515644563-2,Texas,984.72
9503,Product #9503,134718556-9,Ohio,500.08
3020,Product #3020,013791516-0,Georgia,67.62
1465,Product #1465,920033187-4,California,73.55
5168,Product #5168,582322429-X,California,150.00
1998,Product #1998,119666855-8,Massachusetts,92.71
1739,Product #1739,495260428-4,Colorado,134.58
4594,Product #4594,697541930-2,Maryland,950.43
1347,Product #1347,749298947-4,California,804.33
1689,Product #1689,344092887-X,Nevada,938.92
844,Product #844,636997842-6,California,123.71
2455,Product #2455,186279418-9,Minnesota,333.72
6783,Product #6783,934159953-9,Florida,0.58
3660,Product #3660,346679454-4,Alabama,209.26
5182,Product #5182,437196431-1,Oklahoma,164.17
3699,Product #3699,705061562-5,Illinois,545.51
1087,Product #1087,995214966-2,Oklahoma,134.10
6636,Product #6636,961607825-9,Virginia,353.72
840,Product #840,037400575-3,Maryland,849.71
4703,Product #4703,875932630-1,Virginia,5.31
9328,Product #9328,662123496-1,California,66.15
8349,Product #8349,803967021-7,Kansas,823.33
4431,Product #4431,834915256-7,California,314.97
3705,Product #3705,032846988-2,California,615.62
9605,Product #9605,307443226-8,Alabama,316.33
1240,Product #1240,096756246-5,Minnesota,119.83
6464,Product #6464,122993584-3,Louisiana,740.51
2237,Product #2237,149198366-3,Mississippi,249.11
2266,Product #2266,455878130-X,West Virginia,828.93
6360,Product #6360,236157773-9,Wisconsin,922.26
4369,Product #4369,056937805-2,Virginia,784.97
5838,Product #5838,309424951-5,Iowa,65.56
3193,Product #3193,868366943-2,Montana,587.33
9946,Product #9946,258752254-4,Arizona,306.29
7629,Product #7629,461393168-1,Texas,573.41
5459,Product #5459,478757246-6,Arizona,673.61
8925,Product #8925,974100563-6,Virginia,679.60
7154,Product #7154,102396621-2,Florida,624.47
1597,Product #1597,932389463-X,Florida,576.29
6746,Product #6746,527791490-0,California,493.77
1989,Product #1989,276674956-X,Texas,573.92
9482,Product #9482,826967297-1,Florida,433.70
5100,Product #5100,176405406-7,Texas,364.40
2515,Product #2515,378889089-4,Texas,781.16
4763,Product #4763,255337442-9,Indiana,329.25
8877,Product #8877,348875775-7,Missouri,384.41
6646,Product #6646,446619515-3,Utah,699.34
2866,Product #2866,943036442-1,Oklahoma,203.96
5278,Product #5278,620732200-2,South Carolina,765.90
9885,Product #9885,602449634-6,Pennsylvania,921.90
6122,Product #6122,153701960-0,Florida,54.32
2416,Product #2416,855040208-7,Hawaii,35.89
8788,Product #8788,137310466-X,Washington,128.71
683,Product #683,435274477-8,Iowa,724.35
3626,Product #3626,076544483-6,Missouri,685.17
8011,Product #8011,076549402-7,Nevada,357.44
5536,Product #5536,059785877-2,Georgia,268.55
8364,Product #8364,914213471-4,District of Columbia,800.44
7580,Product #7580,974172084-X,Illinois,761.25
6972,Product #6972,318812394-9,District of Columbia,561.92
7439,Product #7439,713785115-0,California,619.98
2807,Product #2807,441627269-3,South Carolina,900.84
2671,Product #2671,680922489-0,Washington,484.61
9845,Product #9845,407689969-5,Georgia,989.91
2691,Product #2691,363089039-3,Massachusetts,418.55
8790,Product #8790,784899169-5,Arizona,745.66
3393,Product #3393,459228184-5,California,593.80
9939,Product #9939,103834174-4,West Virginia,511.33
8513,Product #8513,101147054-3,Connecticut,293.58
3385,Product #3385,074065688-0,Washington,793.65
668,Product #668,067655675-2,California,759.71
2875,Product #2875,494629484-8,Arkansas,446.08
9684,Product #9684,591763375-4,New York,680.99
3802,Product #3802,125576342-6,Massachusetts,764.54
9,Product #9,575818529-9,Ohio,684.04
7365,Product #7365,689929383-8,Arizona,790.58
8664,Product #8664,739318214-9,Minnesota,964.46
331,Product #331,397761174-7,California,53.56
3492,Product #3492,564629238-7,South Carolina,471.77
7750,Product #7750,554513545-6,Texas,4.10
8371,Product #8371,954554299-3,Virginia,41.33
5988,Product #5988,527993228-0,Michigan,906.63
6557,Product #6557,532396887-7,Florida,508.23
5258,Product #5258,686265916-2,California,279.50
3776,Product #3776,824295806-8,California,887.52
316,Product #316,863759237-6,Florida,507.69
5467,Product #5467,824501484-2,Texas,397.02
3229,Product #3229,553572531-5,Florida,284.70
7481,Product #7481,562763969-5,California,479.58
2332,Product #2332,879327823-3,Connecticut,117.32
1363,Product #1363,494442673-9,Virginia,59.27
2768,Product #2768,622585557-2,Ohio,845.92
3997,Product #3997,631290042-8,Washington,41.19
1229,Product #1229,666844709-0,Oklahoma,23.36
5005,Product #5005,782365838-0,Florida,47.30
5677,Product #5677,247314919-4,California,289.15
7521,Product #7521,727368578-X,California,949.77
3049,Product #3049,612961955-3,Indiana,740.19
2083,Product #2083,100820688-1,North Carolina,462.38
7111,Product #7111,399854882-3,Florida,335.57
26,Product #26,216022379-4,Texas,702.73
4409,Product #4409,562799658-7,Colorado,265.00
5040,Product #5040,595628025-5,Florida,338.71
8981,Product #8981,313888923-9,District of Columbia,536.14
8023,Product #8023,470910450-6,Alabama,422.74
7070,Product #7070,122749524-2,Ohio,155.13
8153,Product #8153,364587214-0,Kansas,821.36
4613,Product #4613,182376082-1,Louisiana,982.71
4388,Product #4388,565052752-0,Texas,712.25
8219,Product #8219,438215793-5,New York,814.48
8601,Product #8601,033577812-7,Florida,555.43
3289,Product #3289,281651389-0,Arizona,888.72
1062,Product #1062,689071248-X,Iowa,401.16
8173,Product #8173,307594911-6,Kansas,444.83
2996,Product #2996,453491774-0,Georgia,107.34
9120,Product #9120,876778656-1,California,83.83
2300,Product #2300,989929177-3,Indiana,947.31
8996,Product #8996,004916193-8,North Carolina,843.54
8329,Product #8329,424627665-0,Texas,943.95
8976,Product #8976,933267973-8,Georgia,540.84
9161,Product #9161,671054313-7,New York,386.32
6674,Product #6674,768900398-2,California,860.97
3579,Product #3579,013479548-2,Illinois,669.23
6293,Product #6293,138824456-X,Missouri,935.82
4057,Product #4057,195308406-0,New Jersey,976.75
9184,Product #9184,149061868-6,New Mexico,357.10
2529,Product #2529,751122378-8,Missouri,876.46
8129,Product #8129,531799908-1,Iowa,165.64
1724,Product #1724,110061030-8,California,831.88
7449,Product #7449,436863712-7,Iowa,928.84
9397,Product #9397,876254610-4,Tennessee,244.94
6517,Product #6517,642299980-1,New York,630.81
2663,Product #2663,762317370-7,Florida,325.79
629,Product #629,899671094-6,Tennessee,299.74
1171,Product #1171,858728197-6,Connecticut,81.75
2077,Product #2077,692737301-2,Pennsylvania,144.94
8397,Product #8397,102954030-6,Texas,577.80
7672,Product #7672,087383562-X,Florida,11.14
1642,Product #1642,972009653-5,Tennessee,653.59
3558,Product #3558,651227369-9,Utah,384.12
3072,Product #3072,156411922-X,New York,269.63
3293,Product #3293,631253682-3,Louisiana,399.58
2764,Product #2764,041875816-6,Maryland,879.13
