ProductID,Name,Condition,State,Price
149,Product #149,223673059-4,Illinois,257.82
7936,Product #7936,610090814-X,California,696.42
3078,Product #3078,008242003-3,Ohio,226.94
3528,Product #3528,004105095-9,District of Columbia,167.57
5311,Product #5311,075237700-0,Ohio,52.21
5212,Product #5212,849142379-6,California,303.25
2172,Product #2172,144375288-6,California,262.25
361,Product #361,405420108-3,Oklahoma,506.76
4190,Product #4190,658324371-7,Louisiana,656.04
9696,Product #9696,153633289-5,Ohio,179.99
5713,Product #5713,428080837-6,Illinois,651.59
8377,Product #8377,336670765-8,Texas,35.24
2010,Product #2010,510535844-9,Wisconsin,808.07
3717,Product #3717,498711893-9,Pennsylvania,763.13
7063,Product #7063,510404876-4,Minnesota,777.35
652,Product #652,966979143-X,Michigan,771.11
7786,Product #7786,416547095-3,New York,993.02
9102,Product #9102,167224873-6,Texas,937.23
9950,Product #9950,120374062-X,Hawaii,706.66
3217,Product #3217,973247660-5,Georgia,55.45
3785,Product #3785,403857111-4,California,781.73
7932,Product #7932,080351250-3,Texas,537.72
1966,Product #1966,394144545-6,New Mexico,410.15
3832,Product #3832,544257341-8,Michigan,58.38
6447,Product #6447,786031336-7,Minnesota,100.42
8054,Product #8054,110371805-3,Washington,651.93
2534,Product #2534,755391934-9,District of Columbia,363.20
1021,Product #1021,740520217-9,New York,714.05
6396,Product #6396,017103632-8,Georgia,115.62
6035,Product #6035,697076519-9,California,901.38
5761,Product #5761,858505943-5,New York,53.47
1751,Product #1751,361201053-0,Indiana,886.03
387,Product #387,433843718-9,Virginia,756.28
2949,Product #2949,383454831-6,New York,236.30
344,Product #344,774716453-X,Florida,710.40
466,Product #466,011408223-5,Massachusetts,363.72
4385,Product #4385,247690612-3,Georgia,605.86
6572,Product #6572,706053197-1,Nebraska,369.99
3568,Product #3568,339300477-8,New York,465.53
4966,Product #4966,530849694-3,Florida,83.08
3854,Product #3854,924528783-1,Arizona,521.55
7179,Product #7179,058580645-4,Ohio,634.71
1182,Product #1182,416818182-0,California,694.82
7636,Product #7636,361430055-2,Pennsylvania,181.47
1154,Product #1154,675535515-1,Texas,690.09
584,Product #584,011345620-4,New Jersey,545.68
4261,Product #4261,992974829-6,Utah,359.39
9585,Product #9585,941886659-5,District of Columbia,225.76
7258,Product #7258,581612001-8,Oklahoma,663.59
4021,Product #4021,520600281-X,Nevada,710.86
5415,Product #5415,698116019-6,California,509.07
7251,Product #7251,276636312-2,Illinois,253.03
5054,Product #5054,252637507-X,Virginia,154.30
3241,Product #3241,891188861-3,California,57.72
6616,Product #6616,211201204-5,Ohio,817.41
1224,Product #1224,699183218-9,Texas,36.45
2101,Product #2101,856835427-0,North Carolina,55.45
744,Product #744,526815380-3,Virginia,683.81
9610,Product #9610,459883301-7,California,412.02
3829,Product #3829,458055841-3,Arkansas,796.15
3456,Product #3456,950977516-9,Florida,768.14
4734,Product #4734,947374589-3,Alabama,48.13
5465,Product #5465,933112881-9,Missouri,67.88
7595,Product #7595,419646429-7,Illinois,83.77
5626,Product #5626,700223302-5,California,459.58
642,Product #642,284499271-4,Alabama,493.63
3869,Product #3869,107253729-X,Florida,795.59
3727,Product #3727,631562846-X,Texas,110.15
5604,Product #5604,276126802-4,New Jersey,46.90
5086,Product #5086,991156105-4,North Dakota,891.03
6401,Product #6401,115474974-6,Florida,744.42
4694,Product #4694,109780112-8,Florida,743.29
5543,Product #5543,921275626-3,California,980.81
3305,Product #3305,390341489-1,Texas,156.52
2374,Product #2374,199575493-5,Massachusetts,508.18
3289,Product #3289,029403854-X,Illinois,118.21
1081,Product #1081,943560915-5,District of Columbia,10.39
8284,Product #8284,245605780-5,West Virginia,621.21
2302,Product #2302,911801445-3,Ohio,248.57
8772,Product #8772,659391938-1,Pennsylvania,310.87
5070,Product #5070,964680774-7,Ohio,62.55
9253,Product #9253,679030614-5,North Carolina,866.65
8145,Product #8145,443751835-7,California,142.85
7943,Product #7943,854449862-0,West Virginia,567.44
4839,Product #4839,236220333-6,North Carolina,497.33
3658,Product #3658,494368087-9,Florida,291.54
1484,Product #1484,321692250-2,South Dakota,177.61
8878,Product #8878,071827160-2,Arizona,606.78
1397,Product #1397,153125324-5,New York,965.16
837,Product #837,294606404-2,Washington,965.86
2969,Product #2969,271440953-9,South Carolina,420.73
5557,Product #5557,248972338-3,Texas,867.30
3681,Product #3681,122352386-1,North Carolina,886.36
9970,Product #9970,820458615-9,Pennsylvania,731.40
4636,Product #4636,474957714-6,Pennsylvania,785.50
6119,Product #6119,187419528-5,Minnesota,231.19
9506,Product #9506,905295283-3,Texas,594.96
799,Product #799,353368537-3,Minnesota,94.96
109,Product #109,398507824-6,California,822.88
7728,Product #7728,635044544-9,Connecticut,420.50
8299,Product #8299,275892774-8,Iowa,56.37
89,Product #89,327580435-9,Florida,689.22
9762,Product #9762,498528735-0,Texas,516.24
6750,Product #6750,489257604-2,South Carolina,131.31
1314,Product #1314,643912488-9,Texas,807.72
8575,Product #8575,160606251-4,New York,966.55
6042,Product #6042,074259332-0,Pennsylvania,329.30
7288,Product #7288,637593541-5,Texas,167.39
2924,Product #2924,501980103-8,Texas,100.24
8724,Product #8724,774655311-7,California,196.01
77,Product #77,106334581-2,Texas,621.89
5447,Product #5447,593208310-7,Texas,143.61
7298,Product #7298,566058534-5,California,794.63
9848,Product #9848,036537522-5,Florida,164.02
7789,Product #7789,715259127-X,Florida,360.05
4460,Product #4460,910760857-8,Idaho,235.31
635,Product #635,650576308-2,New York,528.80
1417,Product #1417,749610121-4,California,353.38
2782,Product #2782,104271720-6,Michigan,482.91
8591,Product #8591,758297258-9,Michigan,152.02
7552,Product #7552,842734117-2,Florida,219.28
8810,Product #8810,545738045-9,Virginia,750.29
8852,Product #8852,145071175-8,Tennessee,818.83
6280,Product #6280,103298725-1,Texas,643.31
3654,Product #3654,242806561-0,California,175.96
3983,Product #3983,563532461-4,New York,476.91
8967,Product #8967,803457713-8,Nebraska,585.66
3766,Product #3766,582810639-2,Kentucky,344.61
8107,Product #8107,159555494-7,Utah,181.33
9174,Product #9174,658793779-9,North Carolina,623.95
1562,Product #1562,654540996-4,Virginia,413.63
8311,Product #8311,292374721-6,Washington,466.47
4944,Product #4944,576090309-8,Illinois,239.86
7692,Product #7692,071912578-2,Florida,764.09
5846,Product #5846,430694667-3,Florida,114.90
5243,Product #5243,787561590-9,Tennessee,618.91
3725,Product #3725,438832002-1,Minnesota,960.33
8903,Product #8903,879838913-0,Colorado,171.29
6985,Product #6985,906045013-2,Kentucky,248.53
9171,Product #9171,267859443-2,South Carolina,127.84
2986,Product #2986,721424354-7,California,212.92
8283,Product #8283,080529923-8,District of Columbia,728.69
1837,Product #1837,793756918-2,Arizona,257.41
2607,Product #2607,713162598-1,Michigan,212.70
6725,Product #6725,319562792-2,Illinois,413.78
4939,Product #4939,127125569-3,Pennsylvania,880.20
8207,Product #8207,082501867-6,Illinois,877.32
8474,Product #8474,103180976-7,Florida,472.40
6056,Product #6056,579956269-0,Nevada,442.45
2831,Product #2831,052685139-2,Virginia,238.73
4170,Product #4170,390356711-6,Florida,512.88
9172,Product #9172,184469425-9,Virginia,278.14
4853,Product #4853,451833796-4,Nevada,403.18
9918,Product #9918,615087594-6,Alaska,959.95
4739,Product #4739,991209863-3,Missouri,572.57
6902,Product #6902,233384038-2,California,683.34
9469,Product #9469,485991816-9,Washington,23.22
2683,Product #2683,215115352-5,Oklahoma,996.34
1905,Product #1905,690036335-0,Alabama,199.86
1282,Product #1282,375991946-4,Texas,873.06
2848,Product #2848,130004013-0,Virginia,780.43
7127,Product #7127,453114551-8,California,952.95
4925,Product #4925,242037814-8,Texas,276.66
1107,Product #1107,079228968-4,Texas,363.91
808,Product #808,880239748-1,New Jersey,970.32
9110,Product #9110,835521125-1,Washington,78.01
1420,Product #1420,256441322-6,Oklahoma,50.62
6742,Product #6742,277359203-4,Texas,870.90
1799,Product #1799,962399117-7,Arkansas,754.68
4471,Product #4471,233593417-1,California,816.54
3861,Product #3861,328064928-5,North Dakota,688.35
3340,Product #3340,675936667-0,Illinois,278.47
3330,Product #3330,690363088-0,New York,144.24
5317,Product #5317,381650935-5,Colorado,161.07
2656,Product #2656,061793634-X,Ohio,692.21
1723,Product #1723,461248803-2,Texas,431.31
5009,Product #5009,927157162-2,Colorado,820.59
5740,Product #5740,810945799-1,Indiana,115.52
1384,Product #1384,443792221-2,Texas,325.20
6084,Product #6084,546014689-5,Virginia,894.33
8359,Product #8359,978762649-8,Rhode Island,340.15
7382,Product #7382,747263057-8,California,778.18
4686,Product #4686,241026065-9,Maryland,949.94
3275,Product #3275,733427482-2,Missouri,630.23
6273,Product #6273,913510968-8,Kentucky,512.95
3858,Product #3858,411716942-4,Texas,6.04
8089,Product #8089,719790984-8,Alabama,865.54
4773,Product #4773,618733572-4,Texas,494.25
2352,Product #2352,401783888-X,Connecticut,60.64
8459,Product #8459,051715197-9,Iowa,354.57
5953,Product #5953,599139448-2,Florida,737.99
2205,Product #2205,744987610-8,Missouri,787.68
5290,Product #5290,727041356-8,Alabama,882.41
2441,Product #2441,034657862-0,Texas,982.94
189,Product #189,607997786-9,Connecticut,497.49
2388,Product #2388,051813380-X,Kansas,900.38
9528,Product #9528,957997902-2,Maryland,276.51
1906,Product #1906,007603980-3,Washington,720.96
1170,Product #1170,898442841-8,Florida,837.92
7382,Product #7382,622054010-7,Florida,735.01
1135,Product #1135,326754304-5,Colorado,46.58
3939,Product #3939,581034917-X,North Carolina,278.11
7095,Product #7095,153170656-8,Ohio,314.42
4275,Product #4275,630871153-5,Colorado,379.13
1790,Product #1790,812277844-5,Ohio,178.76
5245,Product #5245,529262102-1,Oregon,498.89
8383,Product #8383,869422605-7,Oklahoma,567.42
5339,Product #5339,718488212-1,Texas,606.38
7020,Product #7020,965820204-7,New Hampshire,671.38
7071,Product #7071,109934620-7,Texas,108.11
7756,Product #7756,644602329-4,Illinois,735.85
2362,Product #2362,302124918-3,Florida,253.70
345,Product #345,746618974-1,Texas,460.91
5032,Product #5032,655504363-6,Missouri,309.69
7130,Product #7130,294751643-5,Texas,768.48
4824,Product #4824,470354799-6,California,561.29
6843,Product #6843,593261438-2,District of Columbia,415.32
7924,Product #7924,806744335-1,Georgia,917.93
3292,Product #3292,713703966-9,Virginia,880.81
4823,Product #4823,504358368-1,Arizona,210.64
1779,Product #1779,360500824-0,North Carolina,911.55
3225,Product #3225,553406568-0,Florida,112.55
2910,Product #2910,318216552-6,Indiana,966.62
6206,Product #6206,528398544-X,Texas,798.23
2688,Product #2688,964725657-4,Texas,596.19
468,Product #468,614435526-X,Texas,4.79
2308,Product #2308,917888322-9,Florida,787.59
5833,Product #5833,263806742-3,Washington,432.38
3930,Product #3930,715588357-3,Arkansas,761.87
8793,Product #8793,690537614-0,Washington,768.54
849,Product #849,773390266-5,Florida,921.11
5301,Product #5301,507774267-7,Wisconsin,330.63
4869,Product #4869,606279238-0,California,781.28
1208,Product #1208,298839039-8,Texas,132.30
6149,Product #6149,690702118-8,Ohio,956.00
4055,Product #4055,264881281-4,Texas,556.30
93,Product #93,985488646-8,Texas,136.05
1078,Product #1078,913794057-0,Kansas,142.78
8508,Product #8508,151097619-1,Virginia,810.62
1113,Product #1113,415319938-9,New Jersey,675.45
2649,Product #2649,536420763-3,Nevada,503.22
4197,Product #4197,300172145-6,Tennessee,235.29
4021,Product #4021,913457354-2,Michigan,257.58
7207,Product #7207,850893381-9,Florida,795.33
6000,Product #6000,539372714-3,California,836.63
2017,Product #2017,834877025-9,Florida,560.80
8638,Product #8638,082766395-1,Oregon,167.60
5010,Product #5010,518763061-X,California,535.38
196,Product #196,582971120-6,Indiana,958.24
4658,Product #4658,023400125-9,California,439.23
3853,Product #3853,952078090-4,Washington,35.03
9430,Product #9430,606646313-6,Pennsylvania,511.34
6308,Product #6308,335532949-5,Georgia,104.91
6726,Product #6726,330702139-7,New York,254.18
7118,Product #7118,452434329-6,District of Columbia,274.39
9135,Product #9135,797878859-8,Oklahoma,25.97
4080,Product #4080,164150083-2,Texas,347.94
1435,Product #1435,772738572-7,Texas,309.82
278,Product #278,124434119-3,Kansas,96.14
4110,Product #4110,738559239-2,Texas,433.46
8885,Product #8885,294419274-4,Utah,759.14
1138,Product #1138,926281125-X,Oklahoma,142.73
2807,Product #2807,840617057-3,Texas,86.60
7689,Product #7689,522804199-0,Arizona,925.29
9540,Product #9540,811866012-5,Colorado,508.33
4362,Product #4362,880734829-2,Indiana,548.90
645,Product #645,065145871-4,Colorado,229.65
9452,Product #9452,634596410-7,Georgia,597.72
9542,Product #9542,623404083-7,North Carolina,188.90
2707,Product #2707,263739872-8,Texas,31.42
3061,Product #3061,533503376-2,Hawaii,850.45
2803,Product #2803,058414981-6,Ohio,403.46
3878,Product #3878,320039774-8,California,300.23
6343,Product #6343,408796752-2,Florida,560.06
3201,Product #3201,871232453-1,Texas,888.23
935,Product #935,617514368-X,California,217.86
978,Product #978,300384708-2,Florida,0.50
9616,Product #9616,682119931-0,Texas,73.13
8364,Product #8364,618777061-7,Kentucky,547.01
6410,Product #6410,707342440-0,Minnesota,673.74
6229,Product #6229,483883806-9,Arizona,472.12
9141,Product #9141,491698825-6,California,665.91
9903,Product #9903,732304594-0,Texas,155.20
8234,Product #8234,779250419-0,New York,511.63
8605,Product #8605,827232211-0,Washington,613.64
5398,Product #5398,022923236-1,Texas,541.08
7456,Product #7456,064813990-5,Illinois,785.87
5593,Product #5593,631753648-1,Michigan,731.66
818,Product #818,890743716-5,Kentucky,10.92
3353,Product #3353,977805333-2,New Jersey,1.63
2283,Product #2283,793252300-1,New York,651.32
5764,Product #5764,767642109-8,Indiana,598.04
547,Product #547,845495337-X,Pennsylvania,888.68
5847,Product #5847,609293498-1,Ohio,186.55
5966,Product #5966,299386055-0,Oregon,484.83
156,Product #156,087670901-3,North Carolina,329.41
2691,Product #2691,268590337-2,New York,690.86
8215,Product #8215,739573954-X,Texas,301.35
2407,Product #2407,182358503-5,New York,872.30
6636,Product #6636,945762626-5,Pennsylvania,254.80
7339,Product #7339,466091421-6,New Mexico,39.95
4922,Product #4922,099138246-3,Alabama,766.93
9060,Product #9060,152351173-7,West Virginia,937.23
3549,Product #3549,882759394-2,New Mexico,277.71
1369,Product #1369,753759791-X,Florida,624.38
566,Product #566,015325446-7,Florida,57.77
6928,Product #6928,565932667-6,Texas,389.99
8502,Product #8502,612921256-9,Alabama,623.99
6275,Product #6275,130984925-0,Utah,306.73
2856,Product #2856,564072675-X,Florida,20.64
6879,Product #6879,410992475-8,Colorado,810.08
2267,Product #2267,666718924-1,California,671.88
4378,Product #4378,095607608-4,Indiana,524.59
1029,Product #1029,330200019-7,Kansas,655.26
2806,Product #2806,982363699-0,Virginia,405.69
9710,Product #9710,603515733-5,Texas,460.31
8306,Product #8306,516083833-3,Kansas,821.30
9287,Product #9287,397102904-3,Kentucky,442.89
4122,Product #4122,852037843-9,Texas,848.43
9811,Product #9811,397375607-4,Kentucky,872.47
6869,Product #6869,364432041-1,Florida,89.51
1390,Product #1390,782947171-1,Texas,345.01
1459,Product #1459,105756963-1,Pennsylvania,167.65
6080,Product #6080,932990338-X,Florida,379.46
3684,Product #3684,874661904-6,Mississippi,693.70
421,Product #421,902315609-9,District of Columbia,411.57
999,Product #999,836799911-8,Louisiana,16.98
6336,Product #6336,158367409-8,Illinois,106.08
1502,Product #1502,658694400-7,Colorado,639.90
7730,Product #7730,255401087-0,Louisiana,295.48
4499,Product #4499,952239489-0,California,613.54
62,Product #62,286488740-1,Michigan,432.17
5764,Product #5764,418591441-5,California,106.04
2176,Product #2176,751097670-7,District of Columbia,584.56
3116,Product #3116,195143698-9,Virginia,350.60
2598,Product #2598,657069219-4,District of Columbia,448.84
9281,Product #9281,382728238-1,Texas,846.56
6826,Product #6826,614936861-0,Missouri,871.04
5971,Product #5971,238857150-2,Michigan,361.56
2862,Product #2862,914969979-2,Arizona,601.53
7091,Product #7091,828685895-6,Pennsylvania,914.50
2382,Product #2382,860129994-6,California,212.28
9162,Product #9162,182675842-9,Oregon,828.95
2703,Product #2703,710772183-6,California,149.06
6527,Product #6527,620316713-4,Indiana,299.90
9914,Product #9914,924581102-6,New York,169.87
2024,Product #2024,501040783-3,Virginia,487.63
6318,Product #6318,545941883-6,Massachusetts,731.44
5092,Product #5092,539529745-6,Louisiana,200.50
5866,Product #5866,801176858-1,Ohio,144.21
8801,Product #8801,818583591-8,California,646.69
970,Product #970,585392532-6,Tennessee,528.59
1457,Product #1457,811942566-9,Connecticut,538.18
8970,Product #8970,999714783-9,California,706.67
9516,Product #9516,738497291-4,Texas,69.54
6982,Product #6982,911570914-0,Kentucky,272.09
5643,Product #5643,763984714-1,Georgia,865.29
9233,Product #9233,614476042-3,North Carolina,130.39
4670,Product #4670,536993181-X,New Jersey,286.44
4694,Product #4694,788852633-0,Pennsylvania,577.97
1590,Product #1590,202255041-2,Connecticut,675.89
7359,Product #7359,574788578-2,Maryland,682.31
7621,Product #7621,283083866-1,Maryland,713.58
6514,Product #6514,930157202-8,Mississippi,924.78
2532,Product #2532,959763076-1,Tennessee,949.50
214,Product #214,329697013-4,New York,898.76
3446,Product #3446,599779745-7,Texas,148.82
6441,Product #6441,008569948-9,Arizona,823.19
1341,Product #1341,458097514-6,Washington,975.32
2607,Product #2607,495414002-1,Virginia,952.22
4870,Product #4870,304300007-2,California,431.35
2485,Product #2485,558489527-X,Texas,923.78
2847,Product #2847,574143934-9,Connecticut,600.61
3821,Product #3821,557866339-7,Mississippi,718.26
2478,Product #2478,353620710-3,Illinois,500.41
7716,Product #7716,862205274-5,Texas,410.97
5183,Product #5183,116985911-9,Virginia,345.46
3742,Product #3742,695628184-8,Connecticut,311.39
340,Product #340,069119272-3,Colorado,834.62
3314,Product #3314,553865696-9,Ohio,437.42
2761,Product #2761,763750148-5,California,970.35
424,Product #424,352521167-8,Illinois,32.95
7694,Product #7694,505987026-X,Florida,229.51
3635,Product #3635,282278125-7,New York,684.20
9898,Product #9898,527135154-8,New Hampshire,484.79
8666,Product #8666,262332570-7,Alabama,953.82
5282,Product #5282,245119419-7,California,911.58
1550,Product #1550,575641075-9,Michigan,177.03
6754,Product #6754,570256603-3,Texas,159.32
9269,Product #9269,918259981-5,Delaware,248.73
1997,Product #1997,633465756-9,Alaska,931.88
6926,Product #6926,809658290-9,Texas,255.45
5591,Product #5591,242906156-2,California,773.45
1157,Product #1157,218976701-6,California,758.14
4438,Product #4438,110935988-8,Kansas,462.29
7100,Product #7100,378105606-6,Texas,92.30
8361,Product #8361,199491990-6,Texas,32.13
3699,Product #3699,275569769-5,Ohio,611.04
135,Product #135,898697371-5,Wisconsin,63.95
7001,Product #7001,018886731-7,North Carolina,301.46
6490,Product #6490,986223054-1,Alaska,826.20
5164,Product #5164,162693509-2,Florida,156.17
3484,Product #3484,039548699-8,California,342.43
2891,Product #2891,710327007-4,Florida,544.51
3991,Product #3991,277393712-0,South Carolina,712.70
3502,Product #3502,849367619-5,Oklahoma,556.12
2658,Product #2658,813296361-X,District of Columbia,366.40
8822,Product #8822,740050893-8,South Carolina,937.25
3908,Product #3908,523850428-4,Iowa,851.59
4150,Product #4150,278093928-1,Virginia,297.45
5365,Product #5365,391284708-8,Maine,481.16
5108,Product #5108,754124115-6,Texas,92.56
3590,Product #3590,724764352-8,Virginia,663.51
3500,Product #3500,348850485-9,Colorado,944.90
5487,Product #5487,065090880-5,Illinois,326.37
1209,Product #1209,352344044-0,Georgia,989.56
546,Product #546,640739850-9,Connecticut,473.11
8781,Product #8781,306231160-6,Minnesota,374.01
6634,Product #6634,468514554-2,Alabama,950.55
2627,Product #2627,252428389-5,Texas,936.41
3160,Product #3160,075517712-6,Virginia,242.80
832,Product #832,375926365-8,Maine,503.43
4178,Product #4178,144060922-5,Texas,138.63
673,Product #673,175585298-3,California,815.01
7877,Product #7877,286275191-X,Pennsylvania,614.58
5246,Product #5246,925296398-7,Alabama,309.03
6081,Product #6081,997554193-3,Alabama,745.42
9320,Product #9320,296145360-7,Arizona,297.67
7873,Product #7873,919501896-4,California,20.21
1920,Product #1920,485223110-9,Georgia,196.47
1311,Product #1311,438580385-4,Pennsylvania,817.01
5655,Product #5655,371099920-0,Texas,335.96
9930,Product #9930,155714596-2,Arizona,61.80
7528,Product #7528,757919306-X,Florida,69.51
7279,Product #7279,370399802-4,Louisiana,38.31
6641,Product #6641,395765349-5,Pennsylvania,371.02
8565,Product #8565,808514675-4,North Carolina,859.84
8686,Product #8686,143248454-0,Florida,414.71
7419,Product #7419,861176963-5,Texas,521.28
3773,Product #3773,935477387-7,North Carolina,139.38
6124,Product #6124,055488673-1,Washington,233.93
2027,Product #2027,693190551-1,Pennsylvania,53.90
5385,Product #5385,307829048-4,Colorado,436.99
8171,Product #8171,673506969-2,California,712.20
657,Product #657,554028926-9,Georgia,295.03
251,Product #251,362796463-2,North Carolina,600.70
8701,Product #8701,964806440-7,Tennessee,229.53
7663,Product #7663,858646398-1,District of Columbia,198.89
1323,Product #1323,904944958-1,Pennsylvania,772.16
6983,Product #6983,901542326-1,Minnesota,822.65
8129,Product #8129,216925325-4,Florida,492.53
8008,Product #8008,076377352-2,New York,829.48
4932,Product #4932,196051970-0,Georgia,588.45
9970,Product #9970,989336308-X,Washington,144.37
2255,Product #2255,685541695-0,Alabama,359.21
6680,Product #6680,830185010-8,Virginia,230.85
2458,Product #2458,454112950-7,New Mexico,109.58
1216,Product #1216,655298992-X,Mississippi,577.51
4382,Product #4382,320676535-8,Pennsylvania,817.03
1157,Product #1157,711640410-4,Texas,839.86
1288,Product #1288,513237762-9,Texas,372.22
2665,Product #2665,970403727-9,Virginia,876.25
9365,Product #9365,781026131-2,Louisiana,349.53
7399,Product #7399,911591672-3,Maryland,133.77
99,Product #99,883090090-7,Illinois,996.51
7128,Product #7128,591057735-2,Kansas,354.32
4834,Product #4834,947371805-5,Florida,672.69
6098,Product #6098,300591049-0,Florida,670.03
1166,Product #1166,329549192-5,Minnesota,140.38
1348,Product #1348,965080616-4,New York,597.47
4065,Product #4065,567537836-7,Florida,652.26
1000,Product #1000,088491312-0,Iowa,82.00
889,Product #889,459020524-6,District of Columbia,173.49
9626,Product #9626,671264049-0,Florida,221.96
3331,Product #3331,870195690-6,Pennsylvania,198.29
3436,Product #3436,455299148-5,Pennsylvania,86.39
612,Product #612,898512237-1,Texas,90.47
5906,Product #5906,355581772-8,New Jersey,461.61
6827,Product #6827,070705147-9,Texas,199.81
5497,Product #5497,796647608-1,Wisconsin,647.65
43,Product #43,785915542-7,Ohio,918.09
2633,Product #2633,525230323-1,Louisiana,568.03
2191,Product #2191,815147546-3,Ohio,498.46
4823,Product #4823,331912677-6,Florida,154.98
4754,Product #4754,660813594-7,Louisiana,871.22
8721,Product #8721,562059062-3,California,445.87
2834,Product #2834,359330107-5,Oklahoma,191.70
8284,Product #8284,430921250-6,New Jersey,389.08
5721,Product #5721,717991429-0,New York,428.76
721,Product #721,005391601-8,South Carolina,407.56
4345,Product #4345,026114617-3,Georgia,388.27
