ProductID,Name,Condition,State,Price
5508,Product #5508,671081582-X,New York,706.81
8752,Product #8752,847802279-1,Florida,102.39
2798,Product #2798,985763037-5,Michigan,257.00
5488,Product #5488,613162510-7,Texas,570.06
4714,Product #4714,733211019-9,Texas,11.13
3649,Product #3649,219900722-7,Ohio,939.58
4346,Product #4346,369516016-0,Hawaii,553.66
4045,Product #4045,637477235-0,Florida,5.03
4734,Product #4734,265893612-5,Ohio,682.41
7524,Product #7524,837042194-6,California,959.07
2471,Product #2471,163631428-7,District of Columbia,930.91
419,Product #419,518305474-6,Maryland,227.95
5141,Product #5141,908833468-4,Florida,573.82
4081,Product #4081,742088938-4,North Carolina,654.32
6744,Product #6744,408567215-0,Florida,602.31
4028,Product #4028,479472746-1,Utah,349.46
1657,Product #1657,088745713-4,Michigan,66.81
4923,Product #4923,008663000-8,Texas,777.41
7471,Product #7471,070176465-1,Oklahoma,84.97
354,Product #354,984892691-7,Virginia,46.98
405,Product #405,769874775-1,Vermont,223.65
380,Product #380,464620484-3,California,23.25
1570,Product #1570,048225295-2,Texas,651.28
2197,Product #2197,656368036-4,District of Columbia,613.35
6757,Product #6757,260145076-2,Texas,294.73
4895,Product #4895,159530618-8,Washington,156.52
5539,Product #5539,498380072-7,Texas,92.47
4144,Product #4144,223339396-1,California,934.33
103,Product #103,796999737-6,Alabama,542.08
464,Product #464,754238104-0,Alabama,600.20
6113,Product #6113,231770603-0,Mississippi,865.66
909,Product #909,414518436-X,Georgia,640.10
9156,Product #9156,906614321-5,Colorado,2.03
5344,Product #5344,992932382-1,Kentucky,96.32
7020,Product #7020,183358804-5,North Carolina,530.34
8070,Product #8070,784884887-6,Florida,956.22
5340,Product #5340,331558611-X,Texas,582.64
8751,Product #8751,139936844-3,North Carolina,596.74
6525,Product #6525,654181048-6,California,117.95
1938,Product #1938,210836112-X,Florida,839.92
7560,Product #7560,058231606-5,Ohio,380.52
5347,Product #5347,231347553-0,Virginia,803.42
7857,Product #7857,923602270-7,Virginia,459.59
3420,Product #3420,259528319-7,Louisiana,922.18
1211,Product #1211,515986952-2,Missouri,285.16
7266,Product #7266,348337132-X,Utah,743.09
5090,Product #5090,864405079-6,California,883.33
4073,Product #4073,368815699-4,Wisconsin,764.10
7203,Product #7203,458546564-2,Washington,804.04
9838,Product #9838,890443005-4,New Jersey,517.59
2707,Product #2707,464077641-1,Kentucky,523.24
3198,Product #3198,201889846-9,Maryland,886.97
9769,Product #9769,306666968-8,Ohio,634.72
9423,Product #9423,810351642-2,Florida,466.86
7077,Product #7077,490411738-7,Texas,873.30
9050,Product #9050,771453150-9,Texas,695.88
3606,Product #3606,045602472-7,New York,195.54
7635,Product #7635,975252695-0,Missouri,365.04
6311,Product #6311,071141311-8,California,599.15
564,Product #564,639338679-7,Minnesota,532.73
1783,Product #1783,971329193-X,Texas,847.77
2542,Product #2542,697234040-3,California,925.19
8983,Product #8983,006616107-X,District of Columbia,824.86
46,Product #46,963526503-4,Massachusetts,8.99
2799,Product #2799,687961740-9,Connecticut,923.52
8830,Product #8830,944138958-7,California,822.55
2018,Product #2018,772139628-X,New York,585.36
1173,Product #1173,015459873-9,District of Columbia,889.89
6166,Product #6166,136215178-5,New York,925.07
9862,Product #9862,984523396-1,Ohio,634.56
9389,Product #9389,523959255-1,Florida,726.26
3547,Product #3547,566308147-X,California,294.40
5378,Product #5378,846518596-4,Wisconsin,285.85
3677,Product #3677,742426856-2,New York,794.98
6584,Product #6584,121807277-6,District of Columbia,480.85
2626,Product #2626,453301924-2,Florida,974.55
9456,Product #9456,194583252-5,Missouri,283.13
4136,Product #4136,897082599-1,Tennessee,831.22
451,Product #451,005897287-0,Florida,186.79
7695,Product #7695,534394570-8,Texas,565.30
4929,Product #4929,816675485-1,North Carolina,723.45
5325,Product #5325,937261329-0,New Jersey,442.72
8210,Product #8210,041607720-X,Virginia,278.72
4631,Product #4631,040129412-9,Iowa,474.31
8128,Product #8128,682773537-0,Nevada,457.11
72,Product #72,905980039-7,California,39.19
367,Product #367,014224376-0,Florida,86.91
783,Product #783,200306231-9,Maryland,263.50
1015,Product #1015,778651093-1,California,402.65
5515,Product #5515,018336201-2,California,791.96
9534,Product #9534,477039057-2,Florida,239.58
5654,Product #5654,123447404-2,Missouri,345.83
3020,Product #3020,684420371-3,Iowa,299.50
1888,Product #1888,648586185-8,Nevada,161.04
9801,Product #9801,641282164-3,Indiana,808.19
7257,Product #7257,677531741-7,Florida,439.22
4268,Product #4268,855761316-4,California,324.57
1141,Product #1141,384935691-4,Nebraska,761.67
3561,Product #3561,519352025-1,Florida,908.81
1199,Product #1199,070849077-8,Florida,223.57
6525,Product #6525,431463823-0,New York,948.42
6714,Product #6714,336833436-0,New York,845.17
6474,Product #6474,668346614-9,District of Columbia,665.44
8777,Product #8777,699509533-2,Washington,839.83
4560,Product #4560,640808326-9,Connecticut,622.16
8115,Product #8115,022077924-4,Texas,195.07
511,Product #511,307386759-7,Michigan,550.27
9238,Product #9238,740717815-1,New York,660.52
6876,Product #6876,140253096-X,Michigan,936.92
3649,Product #3649,171269223-2,Kansas,444.54
8350,Product #8350,415279841-6,Wisconsin,326.63
9010,Product #9010,238879424-2,Wisconsin,150.89
2090,Product #2090,394674988-7,Connecticut,290.79
4736,Product #4736,732564377-2,Virginia,867.89
2091,Product #2091,342896240-0,Virginia,459.24
9591,Product #9591,095402689-6,Utah,870.97
9816,Product #9816,535057273-3,Oklahoma,115.89
6670,Product #6670,165140542-5,Michigan,473.95
3902,Product #3902,236931296-3,Florida,260.38
7252,Product #7252,687886101-2,Pennsylvania,216.42
351,Product #351,082961135-5,Delaware,740.72
4246,Product #4246,052587323-6,Texas,46.98
8822,Product #8822,833638927-X,Indiana,207.58
3732,Product #3732,330651090-4,Florida,493.01
3776,Product #3776,267734887-X,Louisiana,775.34
9922,Product #9922,336398040-X,Nebraska,45.96
2437,Product #2437,403724685-6,North Carolina,668.45
1512,Product #1512,865944000-5,Kansas,837.52
9585,Product #9585,877779697-7,Georgia,6.21
4768,Product #4768,497080173-8,Florida,7.79
5177,Product #5177,244936077-8,New York,120.34
1280,Product #1280,257987037-7,California,710.68
2533,Product #2533,173263613-3,Florida,789.54
6213,Product #6213,648800605-3,New York,492.19
2165,Product #2165,610283919-6,District of Columbia,362.87
2612,Product #2612,977187401-2,Georgia,528.94
9342,Product #9342,356276566-5,Oklahoma,419.64
4645,Product #4645,765561680-9,Virginia,848.19
7507,Product #7507,129353437-4,Delaware,60.84
7366,Product #7366,795805258-8,California,773.10
457,Product #457,836051566-2,Alabama,824.54
8656,Product #8656,772287124-0,Washington,325.72
4203,Product #4203,731394050-5,Iowa,286.08
8152,Product #8152,477057650-1,New York,596.30
1038,Product #1038,413909316-1,Colorado,368.21
5396,Product #5396,006460917-0,New York,844.39
1079,Product #1079,408628960-1,Missouri,125.92
1878,Product #1878,035332027-7,California,131.38
4185,Product #4185,884336012-4,Tennessee,609.48
9085,Product #9085,131587143-2,Indiana,368.23
2937,Product #2937,164053733-3,Texas,458.44
2455,Product #2455,489658576-3,Oklahoma,862.53
7743,Product #7743,257067925-9,Nevada,165.25
2737,Product #2737,320574633-3,California,466.47
3613,Product #3613,919135845-0,Arizona,906.03
8891,Product #8891,470246412-4,Connecticut,783.60
4959,Product #4959,887973969-7,Florida,654.77
7362,Product #7362,784172666-X,Indiana,257.79
5666,Product #5666,514262651-6,New York,610.46
9172,Product #9172,457022317-6,Iowa,330.69
5999,Product #5999,490305182-X,Texas,725.95
4201,Product #4201,050773788-1,Tennessee,53.27
5548,Product #5548,277975860-0,Minnesota,690.21
4401,Product #4401,148013700-6,Maryland,636.42
9990,Product #9990,694855991-3,Florida,71.49
2806,Product #2806,414133564-9,California,986.00
2363,Product #2363,896025597-1,Minnesota,307.50
708,Product #708,747208530-8,Mississippi,23.27
6682,Product #6682,132985753-4,California,150.36
5618,Product #5618,887030387-X,Louisiana,698.64
1842,Product #1842,572956755-3,South Carolina,655.08
557,Product #557,078661763-2,California,596.02
2486,Product #2486,065224150-6,California,335.12
4568,Product #4568,382955723-X,Idaho,920.61
5985,Product #5985,429364802-X,Ohio,328.33
9824,Product #9824,398364212-8,California,590.92
5004,Product #5004,333627188-6,Ohio,949.08
6739,Product #6739,014539227-9,Virginia,381.69
5695,Product #5695,490734821-5,California,137.32
3635,Product #3635,782499167-9,California,469.59
9177,Product #9177,279967112-8,Colorado,482.45
8684,Product #8684,738432222-7,Washington,61.52
5240,Product #5240,374513318-8,New York,118.18
7780,Product #7780,099636272-X,New York,767.68
369,Product #369,566139122-6,Texas,142.14
9881,Product #9881,476088637-0,Maryland,499.84
9815,Product #9815,372751083-8,Texas,566.71
9310,Product #9310,568650830-5,Texas,370.92
2165,Product #2165,504340295-4,Georgia,409.72
9954,Product #9954,114207981-3,Florida,495.03
8483,Product #8483,691846430-2,Washington,254.39
6991,Product #6991,710286919-3,Colorado,73.64
4008,Product #4008,122594065-6,California,490.63
6907,Product #6907,175543746-3,Washington,646.05
5038,Product #5038,279990660-5,Washington,21.61
6259,Product #6259,701577071-7,California,692.76
5628,Product #5628,274276758-4,Texas,266.40
6453,Product #6453,382848769-6,Tennessee,234.21
5025,Product #5025,734141785-4,Virginia,242.17
6333,Product #6333,703602627-8,New York,619.29
4316,Product #4316,646051493-3,Indiana,841.92
3882,Product #3882,756239727-9,Pennsylvania,195.92
8263,Product #8263,521099549-6,District of Columbia,586.52
8258,Product #8258,355748078-X,Illinois,6.28
99,Product #99,844978341-0,Texas,949.19
2599,Product #2599,643354044-9,Oklahoma,811.79
8956,Product #8956,900818779-5,Massachusetts,16.32
4565,Product #4565,504032231-3,Washington,398.82
9615,Product #9615,845822062-8,Texas,110.57
6396,Product #6396,670292331-7,Indiana,540.94
6582,Product #6582,296783860-8,Indiana,243.42
1970,Product #1970,061279763-5,Texas,326.80
6432,Product #6432,227202235-9,Washington,185.35
7113,Product #7113,215317031-1,Mississippi,323.34
4751,Product #4751,025447686-4,Oregon,99.22
3491,Product #3491,583851933-9,Florida,556.81
486,Product #486,230670392-2,Nevada,617.55
553,Product #553,486662088-9,New York,893.42
1905,Product #1905,575321538-6,Virginia,242.43
3546,Product #3546,638521851-1,Florida,553.27
3986,Product #3986,211198397-7,California,604.46
4110,Product #4110,061637399-6,Texas,103.72
7409,Product #7409,043036124-6,North Carolina,976.78
5092,Product #5092,139326599-5,Texas,907.38
8080,Product #8080,719425276-7,Colorado,350.20
4290,Product #4290,284625951-8,District of Columbia,564.70
8999,Product #8999,854774146-1,Oklahoma,593.84
6221,Product #6221,652157780-8,Texas,615.63
6853,Product #6853,612111639-0,North Carolina,405.65
4797,Product #4797,753249864-6,Texas,67.52
4615,Product #4615,769197611-9,Iowa,185.77
7277,Product #7277,631063898-X,Massachusetts,477.56
1569,Product #1569,364664527-X,Florida,86.25
6351,Product #6351,490339357-7,Idaho,294.42
9902,Product #9902,880355176-X,Missouri,532.95
5121,Product #5121,673077603-X,Texas,502.48
2847,Product #2847,277085322-8,California,812.27
4064,Product #4064,989846225-6,North Carolina,295.07
9754,Product #9754,116822166-8,Ohio,150.92
234,Product #234,465416416-2,Georgia,692.84
5675,Product #5675,497881556-8,Oregon,132.35
9312,Product #9312,297241985-5,California,175.13
9908,Product #9908,126190823-6,South Dakota,236.22
8591,Product #8591,187127052-9,Colorado,106.39
3443,Product #3443,960052298-7,Texas,35.28
2459,Product #2459,452949727-5,Alaska,238.15
5679,Product #5679,094720061-4,California,76.65
1855,Product #1855,980595607-5,Missouri,605.02
1554,Product #1554,811778575-7,Texas,462.67
4606,Product #4606,924171245-7,Michigan,712.42
6185,Product #6185,021350481-2,Florida,513.96
6243,Product #6243,030873654-0,Georgia,674.43
8172,Product #8172,629589767-3,Washington,400.79
1603,Product #1603,420607169-1,Indiana,58.54
5101,Product #5101,038928498-X,District of Columbia,646.20
4935,Product #4935,389202902-4,Georgia,790.59
557,Product #557,114345876-1,Connecticut,243.16
3970,Product #3970,108447191-4,Florida,581.41
8587,Product #8587,211278245-2,Arizona,837.46
7498,Product #7498,314441952-4,Oregon,888.30
8436,Product #8436,387378658-3,North Carolina,496.63
4592,Product #4592,726438319-9,Illinois,61.66
7924,Product #7924,418104710-5,Illinois,432.82
7634,Product #7634,217411737-1,Alabama,322.69
88,Product #88,562811358-1,California,378.72
9194,Product #9194,898234433-0,Pennsylvania,685.14
5358,Product #5358,092504990-5,New Jersey,514.54
8,Product #8,881667282-X,Georgia,851.73
6345,Product #6345,769849978-2,Missouri,72.09
6738,Product #6738,426786687-2,Indiana,601.97
7035,Product #7035,868474601-5,Texas,637.22
2205,Product #2205,413330336-9,Massachusetts,278.18
6774,Product #6774,135133177-9,North Carolina,159.63
4176,Product #4176,189183903-9,California,420.52
3945,Product #3945,161572794-9,Kentucky,655.06
997,Product #997,033640837-4,Wyoming,217.63
4529,Product #4529,186633432-8,District of Columbia,830.82
9696,Product #9696,446359922-9,Texas,87.14
3447,Product #3447,121477112-2,California,46.07
5974,Product #5974,585793561-X,New York,457.34
1431,Product #1431,729780791-5,Ohio,548.28
775,Product #775,845009518-2,Wisconsin,622.71
310,Product #310,727031243-5,North Carolina,685.86
9204,Product #9204,956545450-X,Florida,188.86
5035,Product #5035,510340433-8,Ohio,466.38
7009,Product #7009,835396112-1,Texas,611.96
2048,Product #2048,949265921-2,California,19.44
3906,Product #3906,188796922-5,Virginia,973.76
8152,Product #8152,221641588-X,Texas,139.13
3363,Product #3363,185987366-9,Kentucky,632.52
7638,Product #7638,647789126-3,Texas,649.39
3835,Product #3835,174528378-1,Florida,30.90
1689,Product #1689,962483181-5,Texas,21.99
1491,Product #1491,201345185-7,Missouri,333.17
3266,Product #3266,479203406-X,Wisconsin,685.53
8398,Product #8398,772779965-3,Florida,712.38
5448,Product #5448,825554200-0,New York,698.00
3148,Product #3148,319433607-X,Texas,310.70
8602,Product #8602,738490571-0,Michigan,680.98
7478,Product #7478,267771889-8,Texas,425.31
1943,Product #1943,347019473-4,Indiana,323.49
5134,Product #5134,013261375-1,Texas,600.19
9588,Product #9588,389727686-0,Kansas,483.78
3563,Product #3563,494383097-8,Missouri,177.26
1009,Product #1009,513518861-4,Colorado,787.31
4529,Product #4529,279160507-X,New Jersey,542.55
7317,Product #7317,252624324-6,Idaho,480.24
510,Product #510,843174998-9,Texas,494.39
7188,Product #7188,376313557-X,Colorado,474.88
8810,Product #8810,920587151-6,Tennessee,10.19
2665,Product #2665,796053768-2,Florida,764.96
5619,Product #5619,909672118-7,Minnesota,41.23
6047,Product #6047,442228757-5,California,587.31
3031,Product #3031,350933808-1,Colorado,159.93
1828,Product #1828,757570103-6,Louisiana,548.50
3105,Product #3105,364983638-6,District of Columbia,210.09
1089,Product #1089,577151280-X,Texas,105.40
8868,Product #8868,301382494-8,Nebraska,744.79
1080,Product #1080,213560209-4,Louisiana,376.62
3074,Product #3074,548155550-6,North Carolina,595.55
683,Product #683,082603446-2,Florida,449.97
6113,Product #6113,538854932-1,North Carolina,911.04
4098,Product #4098,521453727-1,Maryland,219.93
6193,Product #6193,079374089-4,Oregon,555.21
3550,Product #3550,371105561-3,California,424.02
8269,Product #8269,944807466-2,Florida,894.11
7833,Product #7833,445362733-5,Michigan,736.23
8740,Product #8740,149397133-6,Missouri,630.24
7079,Product #7079,480282855-1,Florida,930.40
3995,Product #3995,387132169-9,New York,20.73
6726,Product #6726,964175610-9,Washington,895.58
7043,Product #7043,801690460-2,New York,636.16
2333,Product #2333,412504219-5,Mississippi,508.15
9526,Product #9526,212372979-5,Indiana,102.31
6910,Product #6910,431357626-6,New Jersey,28.17
4290,Product #4290,887892809-7,California,696.67
4778,Product #4778,855651488-X,Missouri,723.83
9876,Product #9876,443070266-7,Illinois,965.16
3875,Product #3875,048724242-4,Tennessee,321.10
6427,Product #6427,985380092-6,New York,564.20
3555,Product #3555,940558436-7,Texas,217.80
8531,Product #8531,273163698-X,Florida,735.66
9785,Product #9785,016292776-2,Michigan,918.76
6373,Product #6373,982738107-5,California,186.58
220,Product #220,204993180-8,District of Columbia,866.98
6141,Product #6141,480245986-6,California,101.95
1314,Product #1314,670660667-7,Pennsylvania,610.01
7069,Product #7069,339250225-1,Kansas,847.02
1935,Product #1935,415906034-X,Georgia,460.63
4167,Product #4167,493399374-2,District of Columbia,780.48
1581,Product #1581,600833728-X,Washington,357.00
2706,Product #2706,519336493-4,Missouri,269.64
4623,Product #4623,939485935-7,Maryland,322.87
6331,Product #6331,502996483-5,Nevada,989.73
955,Product #955,705584099-6,California,419.80
4932,Product #4932,997840952-1,Washington,601.87
